35.0,20.0,26.0,6.0,0.0,1,1,0,1,1
35.0,25.0,13.0,6.0,0.0,1,1,0,1,1
35.0,25.0,15.0,6.0,0.0,1,1,0,1,1
35.0,25.0,16.0,6.0,0.0,1,1,0,1,1
35.0,25.0,17.0,6.0,0.0,1,1,0,1,1
35.0,25.0,19.0,6.0,0.0,1,1,0,1,1
35.0,25.0,20.0,6.0,0.0,1,1,0,1,1
35.0,25.0,23.0,6.0,0.0,1,1,0,1,1
35.0,25.0,25.0,6.0,0.0,1,1,0,1,1
35.0,30.0,12.0,6.0,0.0,1,1,0,1,1
35.0,30.0,15.0,6.0,0.0,1,1,0,1,1
35.0,30.0,16.0,6.0,0.0,1,1,0,1,1
35.0,30.0,17.0,6.0,0.0,1,1,0,1,1
35.0,30.0,18.0,6.0,0.0,1,1,0,1,1
35.0,30.0,19.0,6.0,0.0,1,1,0,1,1
35.0,30.0,20.0,6.0,0.0,1,1,0,1,1
35.0,30.0,21.0,6.0,0.0,1,1,0,1,1
35.0,30.0,22.0,6.0,0.0,1,1,0,1,1
35.0,30.0,23.0,6.0,0.0,1,1,0,1,1
35.0,30.0,26.0,6.0,0.0,1,1,0,1,1
35.0,35.0,21.0,6.0,0.0,1,1,0,1,1
35.0,35.0,25.0,6.0,0.0,1,1,0,1,1
35.0,40.0,10.0,6.0,0.0,1,1,0,1,1
35.0,40.0,12.0,6.0,0.0,1,1,0,1,1
35.0,40.0,15.0,6.0,0.0,1,1,0,1,1
35.0,40.0,17.0,6.0,0.0,1,1,0,1,1
35.0,40.0,18.0,6.0,0.0,1,1,0,1,1
35.0,40.0,19.0,6.0,0.0,1,1,0,1,1
35.0,40.0,20.0,6.0,0.0,1,1,0,1,1
35.0,40.0,21.0,6.0,0.0,1,1,0,1,1
35.0,40.0,22.0,6.0,0.0,1,1,0,1,1
35.0,40.0,23.0,6.0,0.0,1,1,0,1,1
35.0,40.0,25.0,6.0,0.0,1,1,0,1,1
35.0,45.0,18.0,6.0,0.0,1,1,0,1,1
35.0,45.0,19.0,6.0,0.0,1,1,0,1,1
35.0,50.0,14.0,6.0,0.0,1,1,0,1,1
35.0,50.0,17.0,6.0,0.0,1,1,0,1,1
35.0,50.0,18.0,6.0,0.0,1,1,0,1,1
35.0,50.0,27.0,6.0,0.0,1,1,0,1,1
35.0,55.0,17.0,6.0,0.0,1,1,0,1,1
35.0,60.0,15.0,6.0,0.0,1,1,0,1,1
35.0,60.0,17.0,6.0,0.0,1,1,0,1,1
35.0,60.0,18.0,6.0,0.0,1,1,0,1,1
35.0,60.0,19.0,6.0,0.0,1,1,0,1,1
35.0,60.0,20.0,6.0,0.0,1,1,0,1,1
35.0,60.0,23.0,6.0,0.0,1,1,0,1,1
35.0,10.0,14.0,1.0,1.0,1,1,0,1,1
35.0,20.0,20.0,6.0,1.0,1,1,0,1,1
35.0,25.0,15.0,6.0,1.0,1,1,0,1,1
35.0,40.0,24.0,6.0,1.0,1,1,0,1,1
35.0,5.0,5.0,6.0,0.0,1,0,1,1,1
35.0,5.0,6.0,6.0,0.0,1,0,1,1,1
35.0,5.0,7.0,6.0,0.0,1,0,1,1,1
35.0,5.0,10.0,6.0,0.0,1,0,1,1,1
35.0,5.0,13.0,6.0,0.0,1,0,1,1,1
35.0,5.0,14.0,6.0,0.0,1,0,1,1,1
35.0,5.0,15.0,6.0,0.0,1,0,1,1,1
35.0,5.0,16.0,6.0,0.0,1,0,1,1,1
35.0,5.0,17.0,6.0,0.0,1,0,1,1,1
35.0,5.0,18.0,6.0,0.0,1,0,1,1,1
35.0,5.0,20.0,6.0,0.0,1,0,1,1,1
35.0,5.0,22.0,6.0,0.0,1,0,1,1,1
35.0,10.0,5.0,6.0,0.0,1,0,1,1,1
35.0,10.0,6.0,6.0,0.0,1,0,1,1,1
35.0,10.0,10.0,6.0,0.0,1,0,1,1,1
35.0,10.0,11.0,6.0,0.0,1,0,1,1,1
35.0,10.0,12.0,6.0,0.0,1,0,1,1,1
35.0,10.0,13.0,6.0,0.0,1,0,1,1,1
35.0,10.0,14.0,6.0,0.0,1,0,1,1,1
35.0,10.0,15.0,6.0,0.0,1,0,1,1,1
35.0,10.0,16.0,6.0,0.0,1,0,1,1,1
35.0,10.0,17.0,6.0,0.0,1,0,1,1,1
35.0,10.0,18.0,6.0,0.0,1,0,1,1,1
35.0,10.0,19.0,6.0,0.0,1,0,1,1,1
35.0,10.0,20.0,6.0,0.0,1,0,1,1,1
35.0,10.0,21.0,6.0,0.0,1,0,1,1,1
35.0,10.0,23.0,6.0,0.0,1,0,1,1,1
35.0,10.0,25.0,6.0,0.0,1,0,1,1,1
35.0,15.0,6.0,6.0,0.0,1,0,1,1,1
35.0,15.0,8.0,6.0,0.0,1,0,1,1,1
35.0,15.0,10.0,6.0,0.0,1,0,1,1,1
35.0,15.0,13.0,6.0,0.0,1,0,1,1,1
35.0,15.0,14.0,6.0,0.0,1,0,1,1,1
35.0,15.0,15.0,6.0,0.0,1,0,1,1,1
35.0,15.0,17.0,6.0,0.0,1,0,1,1,1
35.0,15.0,18.0,6.0,0.0,1,0,1,1,1
35.0,15.0,19.0,6.0,0.0,1,0,1,1,1
35.0,15.0,20.0,6.0,0.0,1,0,1,1,1
35.0,15.0,21.0,6.0,0.0,1,0,1,1,1
35.0,15.0,25.0,6.0,0.0,1,0,1,1,1
35.0,20.0,6.0,6.0,0.0,1,0,1,1,1
35.0,20.0,7.0,6.0,0.0,1,0,1,1,1
35.0,20.0,10.0,6.0,0.0,1,0,1,1,1
35.0,20.0,12.0,6.0,0.0,1,0,1,1,1
35.0,20.0,13.0,6.0,0.0,1,0,1,1,1
35.0,20.0,14.0,6.0,0.0,1,0,1,1,1
35.0,20.0,15.0,6.0,0.0,1,0,1,1,1
35.0,20.0,16.0,6.0,0.0,1,0,1,1,1
35.0,20.0,17.0,6.0,0.0,1,0,1,1,1
35.0,20.0,18.0,6.0,0.0,1,0,1,1,1
35.0,20.0,19.0,6.0,0.0,1,0,1,1,1
35.0,20.0,20.0,6.0,0.0,1,0,1,1,1
35.0,20.0,21.0,6.0,0.0,1,0,1,1,1
35.0,20.0,22.0,6.0,0.0,1,0,1,1,1
35.0,20.0,23.0,6.0,0.0,1,0,1,1,1
35.0,25.0,10.0,6.0,0.0,1,0,1,1,1
35.0,25.0,12.0,6.0,0.0,1,0,1,1,1
35.0,25.0,14.0,6.0,0.0,1,0,1,1,1
35.0,25.0,15.0,6.0,0.0,1,0,1,1,1
35.0,25.0,16.0,6.0,0.0,1,0,1,1,1
35.0,25.0,17.0,6.0,0.0,1,0,1,1,1
35.0,25.0,18.0,6.0,0.0,1,0,1,1,1
35.0,25.0,19.0,6.0,0.0,1,0,1,1,1
35.0,25.0,20.0,6.0,0.0,1,0,1,1,1
35.0,25.0,21.0,6.0,0.0,1,0,1,1,1
35.0,25.0,22.0,6.0,0.0,1,0,1,1,1
35.0,25.0,23.0,6.0,0.0,1,0,1,1,1
35.0,25.0,27.0,6.0,0.0,1,0,1,1,1
35.0,30.0,5.0,6.0,0.0,1,0,1,1,1
35.0,30.0,8.0,6.0,0.0,1,0,1,1,1
35.0,30.0,11.0,6.0,0.0,1,0,1,1,1
35.0,30.0,13.0,6.0,0.0,1,0,1,1,1
35.0,30.0,14.0,6.0,0.0,1,0,1,1,1
35.0,30.0,15.0,6.0,0.0,1,0,1,1,1
35.0,30.0,16.0,6.0,0.0,1,0,1,1,1
35.0,30.0,17.0,6.0,0.0,1,0,1,1,1
35.0,30.0,18.0,6.0,0.0,1,0,1,1,1
35.0,30.0,19.0,6.0,0.0,1,0,1,1,1
35.0,30.0,20.0,6.0,0.0,1,0,1,1,1
35.0,30.0,21.0,6.0,0.0,1,0,1,1,1
35.0,30.0,22.0,6.0,0.0,1,0,1,1,1
35.0,30.0,23.0,6.0,0.0,1,0,1,1,1
35.0,30.0,25.0,6.0,0.0,1,0,1,1,1
35.0,35.0,13.0,6.0,0.0,1,0,1,1,1
35.0,35.0,16.0,6.0,0.0,1,0,1,1,1
35.0,35.0,17.0,6.0,0.0,1,0,1,1,1
35.0,35.0,19.0,6.0,0.0,1,0,1,1,1
35.0,35.0,21.0,6.0,0.0,1,0,1,1,1
35.0,40.0,10.0,6.0,0.0,1,0,1,1,1
35.0,40.0,11.0,6.0,0.0,1,0,1,1,1
35.0,40.0,12.0,6.0,0.0,1,0,1,1,1
35.0,40.0,13.0,6.0,0.0,1,0,1,1,1
35.0,40.0,14.0,6.0,0.0,1,0,1,1,1
35.0,40.0,15.0,6.0,0.0,1,0,1,1,1
35.0,40.0,16.0,6.0,0.0,1,0,1,1,1
35.0,40.0,17.0,6.0,0.0,1,0,1,1,1
35.0,40.0,18.0,6.0,0.0,1,0,1,1,1
35.0,40.0,19.0,6.0,0.0,1,0,1,1,1
35.0,40.0,20.0,6.0,0.0,1,0,1,1,1
35.0,40.0,21.0,6.0,0.0,1,0,1,1,1
35.0,40.0,22.0,6.0,0.0,1,0,1,1,1
35.0,40.0,23.0,6.0,0.0,1,0,1,1,1
35.0,40.0,24.0,6.0,0.0,1,0,1,1,1
35.0,45.0,10.0,6.0,0.0,1,0,1,1,1
35.0,45.0,15.0,6.0,0.0,1,0,1,1,1
35.0,45.0,19.0,6.0,0.0,1,0,1,1,1
35.0,50.0,14.0,6.0,0.0,1,0,1,1,1
35.0,50.0,15.0,6.0,0.0,1,0,1,1,1
35.0,50.0,16.0,6.0,0.0,1,0,1,1,1
35.0,50.0,17.0,6.0,0.0,1,0,1,1,1
35.0,50.0,19.0,6.0,0.0,1,0,1,1,1
35.0,50.0,21.0,6.0,0.0,1,0,1,1,1
35.0,50.0,22.0,6.0,0.0,1,0,1,1,1
35.0,60.0,14.0,6.0,0.0,1,0,1,1,1
35.0,60.0,15.0,6.0,0.0,1,0,1,1,1
35.0,60.0,16.0,6.0,0.0,1,0,1,1,1
35.0,60.0,17.0,6.0,0.0,1,0,1,1,1
35.0,60.0,19.0,6.0,0.0,1,0,1,1,1
35.0,60.0,20.0,6.0,0.0,1,0,1,1,1
35.0,80.0,19.0,6.0,0.0,1,0,1,1,1
35.0,80.0,20.0,6.0,0.0,1,0,1,1,1
35.0,80.0,23.0,6.0,0.0,1,0,1,1,1
35.0,60.0,22.0,1.0,1.0,1,0,1,1,1
35.0,10.0,18.0,4.0,1.0,1,0,1,1,1
35.0,20.0,17.0,5.0,1.0,1,0,1,1,1
35.0,40.0,17.0,6.0,1.0,1,0,1,1,1
35.0,60.0,17.0,6.0,1.0,1,0,1,1,1
35.0,30.0,16.0,1.0,2.0,1,0,1,1,1
36.0,5.0,7.0,6.0,0.0,1,1,0,1,1
36.0,5.0,11.0,6.0,0.0,1,1,0,1,1
36.0,5.0,12.0,6.0,0.0,1,1,0,1,1
36.0,5.0,13.0,6.0,0.0,1,1,0,1,1
36.0,5.0,15.0,6.0,0.0,1,1,0,1,1
36.0,5.0,19.0,6.0,0.0,1,1,0,1,1
36.0,5.0,20.0,6.0,0.0,1,1,0,1,1
36.0,10.0,7.0,6.0,0.0,1,1,0,1,1
36.0,10.0,10.0,6.0,0.0,1,1,0,1,1
36.0,10.0,11.0,6.0,0.0,1,1,0,1,1
36.0,10.0,14.0,6.0,0.0,1,1,0,1,1
36.0,10.0,15.0,6.0,0.0,1,1,0,1,1
36.0,10.0,16.0,6.0,0.0,1,1,0,1,1
36.0,10.0,17.0,6.0,0.0,1,1,0,1,1
36.0,10.0,20.0,6.0,0.0,1,1,0,1,1
36.0,10.0,24.0,6.0,0.0,1,1,0,1,1
36.0,10.0,26.0,6.0,0.0,1,1,0,1,1
36.0,15.0,17.0,6.0,0.0,1,1,0,1,1
36.0,15.0,18.0,6.0,0.0,1,1,0,1,1
36.0,15.0,19.0,6.0,0.0,1,1,0,1,1
36.0,15.0,20.0,6.0,0.0,1,1,0,1,1
36.0,15.0,21.0,6.0,0.0,1,1,0,1,1
36.0,15.0,22.0,6.0,0.0,1,1,0,1,1
36.0,20.0,7.0,6.0,0.0,1,1,0,1,1
36.0,20.0,8.0,6.0,0.0,1,1,0,1,1
36.0,20.0,13.0,6.0,0.0,1,1,0,1,1
36.0,20.0,14.0,6.0,0.0,1,1,0,1,1
36.0,20.0,15.0,6.0,0.0,1,1,0,1,1
36.0,20.0,17.0,6.0,0.0,1,1,0,1,1
36.0,20.0,18.0,6.0,0.0,1,1,0,1,1
36.0,20.0,19.0,6.0,0.0,1,1,0,1,1
36.0,20.0,20.0,6.0,0.0,1,1,0,1,1
36.0,20.0,21.0,6.0,0.0,1,1,0,1,1
36.0,20.0,22.0,6.0,0.0,1,1,0,1,1
36.0,20.0,23.0,6.0,0.0,1,1,0,1,1
36.0,20.0,24.0,6.0,0.0,1,1,0,1,1
36.0,20.0,25.0,6.0,0.0,1,1,0,1,1
36.0,20.0,26.0,6.0,0.0,1,1,0,1,1
36.0,25.0,15.0,6.0,0.0,1,1,0,1,1
36.0,25.0,16.0,6.0,0.0,1,1,0,1,1
36.0,25.0,18.0,6.0,0.0,1,1,0,1,1
36.0,25.0,19.0,6.0,0.0,1,1,0,1,1
36.0,25.0,20.0,6.0,0.0,1,1,0,1,1
36.0,25.0,23.0,6.0,0.0,1,1,0,1,1
36.0,25.0,24.0,6.0,0.0,1,1,0,1,1
36.0,25.0,28.0,6.0,0.0,1,1,0,1,1
36.0,30.0,10.0,6.0,0.0,1,1,0,1,1
36.0,30.0,15.0,6.0,0.0,1,1,0,1,1
36.0,30.0,17.0,6.0,0.0,1,1,0,1,1
36.0,30.0,18.0,6.0,0.0,1,1,0,1,1
36.0,30.0,19.0,6.0,0.0,1,1,0,1,1
36.0,30.0,20.0,6.0,0.0,1,1,0,1,1
36.0,30.0,21.0,6.0,0.0,1,1,0,1,1
36.0,30.0,22.0,6.0,0.0,1,1,0,1,1
36.0,30.0,23.0,6.0,0.0,1,1,0,1,1
36.0,30.0,24.0,6.0,0.0,1,1,0,1,1
36.0,30.0,25.0,6.0,0.0,1,1,0,1,1
36.0,35.0,20.0,6.0,0.0,1,1,0,1,1
36.0,35.0,21.0,6.0,0.0,1,1,0,1,1
36.0,35.0,22.0,6.0,0.0,1,1,0,1,1
36.0,35.0,23.0,6.0,0.0,1,1,0,1,1
36.0,40.0,18.0,6.0,0.0,1,1,0,1,1
36.0,40.0,19.0,6.0,0.0,1,1,0,1,1
36.0,40.0,20.0,6.0,0.0,1,1,0,1,1
36.0,40.0,21.0,6.0,0.0,1,1,0,1,1
36.0,40.0,22.0,6.0,0.0,1,1,0,1,1
36.0,40.0,23.0,6.0,0.0,1,1,0,1,1
36.0,40.0,25.0,6.0,0.0,1,1,0,1,1
36.0,40.0,26.0,6.0,0.0,1,1,0,1,1
36.0,50.0,15.0,6.0,0.0,1,1,0,1,1
36.0,50.0,23.0,6.0,0.0,1,1,0,1,1
36.0,60.0,18.0,6.0,0.0,1,1,0,1,1
36.0,60.0,24.0,6.0,0.0,1,1,0,1,1
36.0,25.0,20.0,5.0,1.0,1,1,0,1,1
36.0,30.0,24.0,5.0,1.0,1,1,0,1,1
36.0,20.0,19.0,6.0,1.0,1,1,0,1,1
36.0,40.0,15.0,6.0,1.0,1,1,0,1,1
36.0,5.0,10.0,6.0,0.0,1,0,1,1,1
36.0,5.0,16.0,6.0,0.0,1,0,1,1,1
36.0,5.0,17.0,6.0,0.0,1,0,1,1,1
36.0,5.0,18.0,6.0,0.0,1,0,1,1,1
36.0,5.0,19.0,6.0,0.0,1,0,1,1,1
36.0,5.0,20.0,6.0,0.0,1,0,1,1,1
36.0,5.0,24.0,6.0,0.0,1,0,1,1,1
36.0,10.0,5.0,6.0,0.0,1,0,1,1,1
36.0,10.0,9.0,6.0,0.0,1,0,1,1,1
36.0,10.0,10.0,6.0,0.0,1,0,1,1,1
36.0,10.0,11.0,6.0,0.0,1,0,1,1,1
36.0,10.0,13.0,6.0,0.0,1,0,1,1,1
36.0,10.0,14.0,6.0,0.0,1,0,1,1,1
36.0,10.0,15.0,6.0,0.0,1,0,1,1,1
36.0,10.0,16.0,6.0,0.0,1,0,1,1,1
36.0,10.0,17.0,6.0,0.0,1,0,1,1,1
36.0,10.0,18.0,6.0,0.0,1,0,1,1,1
36.0,10.0,19.0,6.0,0.0,1,0,1,1,1
36.0,10.0,20.0,6.0,0.0,1,0,1,1,1
36.0,10.0,22.0,6.0,0.0,1,0,1,1,1
36.0,10.0,23.0,6.0,0.0,1,0,1,1,1
36.0,10.0,24.0,6.0,0.0,1,0,1,1,1
36.0,15.0,6.0,6.0,0.0,1,0,1,1,1
36.0,15.0,11.0,6.0,0.0,1,0,1,1,1
36.0,15.0,14.0,6.0,0.0,1,0,1,1,1
36.0,15.0,16.0,6.0,0.0,1,0,1,1,1
36.0,15.0,18.0,6.0,0.0,1,0,1,1,1
36.0,15.0,19.0,6.0,0.0,1,0,1,1,1
36.0,15.0,20.0,6.0,0.0,1,0,1,1,1
36.0,15.0,21.0,6.0,0.0,1,0,1,1,1
36.0,15.0,22.0,6.0,0.0,1,0,1,1,1
36.0,15.0,26.0,6.0,0.0,1,0,1,1,1
36.0,15.0,28.0,6.0,0.0,1,0,1,1,1
36.0,20.0,10.0,6.0,0.0,1,0,1,1,1
36.0,20.0,11.0,6.0,0.0,1,0,1,1,1
36.0,20.0,13.0,6.0,0.0,1,0,1,1,1
36.0,20.0,14.0,6.0,0.0,1,0,1,1,1
36.0,20.0,15.0,6.0,0.0,1,0,1,1,1
36.0,20.0,16.0,6.0,0.0,1,0,1,1,1
36.0,20.0,17.0,6.0,0.0,1,0,1,1,1
36.0,20.0,18.0,6.0,0.0,1,0,1,1,1
36.0,20.0,19.0,6.0,0.0,1,0,1,1,1
36.0,20.0,20.0,6.0,0.0,1,0,1,1,1
36.0,20.0,21.0,6.0,0.0,1,0,1,1,1
36.0,20.0,22.0,6.0,0.0,1,0,1,1,1
36.0,20.0,23.0,6.0,0.0,1,0,1,1,1
36.0,20.0,24.0,6.0,0.0,1,0,1,1,1
36.0,20.0,25.0,6.0,0.0,1,0,1,1,1
36.0,20.0,26.0,6.0,0.0,1,0,1,1,1
36.0,20.0,28.0,6.0,0.0,1,0,1,1,1
36.0,25.0,8.0,6.0,0.0,1,0,1,1,1
36.0,25.0,14.0,6.0,0.0,1,0,1,1,1
36.0,25.0,15.0,6.0,0.0,1,0,1,1,1
36.0,25.0,16.0,6.0,0.0,1,0,1,1,1
36.0,25.0,17.0,6.0,0.0,1,0,1,1,1
36.0,25.0,18.0,6.0,0.0,1,0,1,1,1
36.0,25.0,19.0,6.0,0.0,1,0,1,1,1
36.0,25.0,20.0,6.0,0.0,1,0,1,1,1
36.0,30.0,6.0,6.0,0.0,1,0,1,1,1
36.0,30.0,13.0,6.0,0.0,1,0,1,1,1
36.0,30.0,14.0,6.0,0.0,1,0,1,1,1
36.0,30.0,15.0,6.0,0.0,1,0,1,1,1
36.0,30.0,16.0,6.0,0.0,1,0,1,1,1
36.0,30.0,17.0,6.0,0.0,1,0,1,1,1
36.0,30.0,18.0,6.0,0.0,1,0,1,1,1
36.0,30.0,19.0,6.0,0.0,1,0,1,1,1
36.0,30.0,20.0,6.0,0.0,1,0,1,1,1
36.0,30.0,21.0,6.0,0.0,1,0,1,1,1
36.0,30.0,22.0,6.0,0.0,1,0,1,1,1
36.0,30.0,23.0,6.0,0.0,1,0,1,1,1
36.0,30.0,24.0,6.0,0.0,1,0,1,1,1
36.0,35.0,14.0,6.0,0.0,1,0,1,1,1
36.0,35.0,18.0,6.0,0.0,1,0,1,1,1
36.0,35.0,19.0,6.0,0.0,1,0,1,1,1
36.0,35.0,20.0,6.0,0.0,1,0,1,1,1
36.0,35.0,21.0,6.0,0.0,1,0,1,1,1
36.0,40.0,11.0,6.0,0.0,1,0,1,1,1
36.0,40.0,13.0,6.0,0.0,1,0,1,1,1
36.0,40.0,14.0,6.0,0.0,1,0,1,1,1
36.0,40.0,15.0,6.0,0.0,1,0,1,1,1
36.0,40.0,16.0,6.0,0.0,1,0,1,1,1
36.0,40.0,17.0,6.0,0.0,1,0,1,1,1
36.0,40.0,18.0,6.0,0.0,1,0,1,1,1
36.0,40.0,20.0,6.0,0.0,1,0,1,1,1
36.0,40.0,21.0,6.0,0.0,1,0,1,1,1
36.0,40.0,22.0,6.0,0.0,1,0,1,1,1
36.0,40.0,23.0,6.0,0.0,1,0,1,1,1
36.0,40.0,24.0,6.0,0.0,1,0,1,1,1
36.0,40.0,25.0,6.0,0.0,1,0,1,1,1
36.0,40.0,26.0,6.0,0.0,1,0,1,1,1
36.0,45.0,23.0,6.0,0.0,1,0,1,1,1
36.0,50.0,14.0,6.0,0.0,1,0,1,1,1
36.0,50.0,18.0,6.0,0.0,1,0,1,1,1
36.0,50.0,19.0,6.0,0.0,1,0,1,1,1
36.0,50.0,20.0,6.0,0.0,1,0,1,1,1
36.0,50.0,21.0,6.0,0.0,1,0,1,1,1
36.0,50.0,24.0,6.0,0.0,1,0,1,1,1
36.0,60.0,15.0,6.0,0.0,1,0,1,1,1
36.0,60.0,18.0,6.0,0.0,1,0,1,1,1
36.0,60.0,20.0,6.0,0.0,1,0,1,1,1
36.0,60.0,21.0,6.0,0.0,1,0,1,1,1
36.0,60.0,22.0,6.0,0.0,1,0,1,1,1
36.0,60.0,23.0,6.0,0.0,1,0,1,1,1
36.0,60.0,24.0,6.0,0.0,1,0,1,1,1
36.0,65.0,22.0,6.0,0.0,1,0,1,1,1
36.0,70.0,18.0,6.0,0.0,1,0,1,1,1
36.0,80.0,9.0,6.0,0.0,1,0,1,1,1
36.0,30.0,18.0,1.0,1.0,1,0,1,1,1
36.0,20.0,15.0,3.0,1.0,1,0,1,1,1
36.0,20.0,14.0,4.0,1.0,1,0,1,1,1
36.0,20.0,21.0,4.0,1.0,1,0,1,1,1
36.0,60.0,28.0,4.0,1.0,1,0,1,1,1
36.0,20.0,15.0,6.0,1.0,1,0,1,1,1
37.0,5.0,7.0,6.0,0.0,1,1,0,1,1
37.0,5.0,16.0,6.0,0.0,1,1,0,1,1
37.0,5.0,21.0,6.0,0.0,1,1,0,1,1
37.0,10.0,10.0,6.0,0.0,1,1,0,1,1
37.0,10.0,12.0,6.0,0.0,1,1,0,1,1
37.0,10.0,13.0,6.0,0.0,1,1,0,1,1
37.0,10.0,15.0,6.0,0.0,1,1,0,1,1
37.0,10.0,18.0,6.0,0.0,1,1,0,1,1
37.0,10.0,20.0,6.0,0.0,1,1,0,1,1
37.0,10.0,22.0,6.0,0.0,1,1,0,1,1
37.0,10.0,23.0,6.0,0.0,1,1,0,1,1
37.0,10.0,24.0,6.0,0.0,1,1,0,1,1
37.0,10.0,25.0,6.0,0.0,1,1,0,1,1
37.0,15.0,12.0,6.0,0.0,1,1,0,1,1
37.0,15.0,15.0,6.0,0.0,1,1,0,1,1
37.0,15.0,17.0,6.0,0.0,1,1,0,1,1
37.0,15.0,19.0,6.0,0.0,1,1,0,1,1
37.0,15.0,20.0,6.0,0.0,1,1,0,1,1
37.0,15.0,21.0,6.0,0.0,1,1,0,1,1
37.0,15.0,22.0,6.0,0.0,1,1,0,1,1
37.0,15.0,23.0,6.0,0.0,1,1,0,1,1
37.0,15.0,24.0,6.0,0.0,1,1,0,1,1
37.0,20.0,8.0,6.0,0.0,1,1,0,1,1
37.0,20.0,10.0,6.0,0.0,1,1,0,1,1
37.0,20.0,12.0,6.0,0.0,1,1,0,1,1
37.0,20.0,14.0,6.0,0.0,1,1,0,1,1
37.0,20.0,15.0,6.0,0.0,1,1,0,1,1
37.0,20.0,16.0,6.0,0.0,1,1,0,1,1
37.0,20.0,17.0,6.0,0.0,1,1,0,1,1
37.0,20.0,18.0,6.0,0.0,1,1,0,1,1
37.0,20.0,19.0,6.0,0.0,1,1,0,1,1
37.0,20.0,20.0,6.0,0.0,1,1,0,1,1
37.0,20.0,21.0,6.0,0.0,1,1,0,1,1
37.0,20.0,22.0,6.0,0.0,1,1,0,1,1
37.0,20.0,23.0,6.0,0.0,1,1,0,1,1
37.0,20.0,24.0,6.0,0.0,1,1,0,1,1
37.0,20.0,25.0,6.0,0.0,1,1,0,1,1
37.0,20.0,28.0,6.0,0.0,1,1,0,1,1
37.0,25.0,18.0,6.0,0.0,1,1,0,1,1
37.0,25.0,19.0,6.0,0.0,1,1,0,1,1
37.0,25.0,20.0,6.0,0.0,1,1,0,1,1
37.0,25.0,21.0,6.0,0.0,1,1,0,1,1
37.0,25.0,22.0,6.0,0.0,1,1,0,1,1
37.0,25.0,23.0,6.0,0.0,1,1,0,1,1
37.0,25.0,24.0,6.0,0.0,1,1,0,1,1
37.0,30.0,10.0,6.0,0.0,1,1,0,1,1
37.0,30.0,15.0,6.0,0.0,1,1,0,1,1
37.0,30.0,16.0,6.0,0.0,1,1,0,1,1
37.0,30.0,17.0,6.0,0.0,1,1,0,1,1
37.0,30.0,18.0,6.0,0.0,1,1,0,1,1
37.0,30.0,19.0,6.0,0.0,1,1,0,1,1
37.0,30.0,20.0,6.0,0.0,1,1,0,1,1
37.0,30.0,22.0,6.0,0.0,1,1,0,1,1
37.0,30.0,23.0,6.0,0.0,1,1,0,1,1
