62.0,247.524753,48.0003,5.511511,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,371.287129,48.0003,5.916976,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,742.574257,48.0003,6.610123,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39.0,1435.643564,197.4,7.269369,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39.0,1237.623762,48.0003,7.120948,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22.0,396.039604,48.0003,5.981514,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,990.09901,48.0003,6.897805,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45.0,990.09901,48.0003,6.897805,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,990.09901,48.0003,6.897805,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39.0,371.287129,48.0003,5.916976,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40.0,,52.2,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,,48.0003,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15.0,247.524753,48.0003,5.511511,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20.0,495.049505,48.0003,6.204658,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,742.574257,48.0003,6.610123,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,742.574257,48.0003,6.610123,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,1237.623762,48.0003,7.120948,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,990.09901,48.0003,6.897805,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,618.811881,60.0,6.427801,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,1113.861386,45.0,7.015588,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54.0,1406.25,48.0003,7.248682,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47.0,2000.0,161.7,7.600902,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,,48.0003,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16.0,,161.7,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21.0,,170.4,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45.0,,48.0003,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23.0,937.5,87.0,6.843217,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47.0,875.0,48.0003,6.774224,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,1562.5,161.7,7.354042,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54.0,937.5,161.7,6.843217,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19.0,,303.6,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,781.25,48.0003,6.660895,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36.0,1250.0,48.0003,7.130899,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40.0,625.0,203.7,6.437752,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50.0,1250.0,303.6,7.130899,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33.0,1000.0,535.5,6.907755,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,168.75,48.0003,5.128418,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20.0,250.0,48.0003,5.521461,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28.0,2500.0,45.0,7.824046,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17.0,,216.3,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,,48.0003,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,600.0,170.4,6.39693,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36.0,1406.25,176.4,7.248682,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53.0,187.5,48.0003,5.233779,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,109.375,48.0003,4.694782,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34.0,937.5,190.8,6.843217,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41.0,2187.5,186.9,7.690515,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,406.25,48.0003,6.006969,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.0,2031.25,48.0003,7.616407,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,1562.5,161.7,7.354042,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32.0,781.25,48.0003,6.660895,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
63.0,,48.0,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46.0,,48.0,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31.0,,520.2,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43.0,,303.6,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62.0,250.0,176.4,5.521461,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39.0,1875.0,190.8,7.536364,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
38.0,2812.5,161.7,7.941829,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28.0,781.25,190.8,6.660895,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,375.0,403.8,5.926926,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36.0,1250.0,170.4,7.130899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,1875.0,48.0003,7.536364,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32.0,937.5,48.0003,6.843217,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,937.5,158.4,6.843217,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37.0,1250.0,186.9,7.130899,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52.0,1875.0,48.0003,7.536364,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34.0,118.75,48.0,4.77702,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45.0,1562.5,170.4,7.354042,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,937.5,48.0003,6.843217,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29.0,1562.5,170.4,7.354042,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,625.0,48.0003,6.437752,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,156.25,161.7,5.051457,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51.0,1031.25,161.7,6.938527,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.0,875.0,196.2,6.774224,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44.0,1281.25,170.4,7.155591,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,937.5,138.0,6.843217,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,937.5,118.5,6.843217,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32.0,625.0,180.9,6.437752,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,1875.0,288.0,7.536364,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57.0,1718.75,988.5,7.449353,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19.0,625.0,82.2,6.437752,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
48.0,937.5,161.7,6.843217,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35.0,625.0,197.4,6.437752,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27.0,875.0,170.4,6.774224,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
65.0,1250.0,208.5,7.130899,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45.0,1718.75,48.0003,7.449353,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45.0,343.75,48.0,5.839915,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32.0,406.25,48.0,6.006969,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38.0,,239.1,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28.0,656.25,170.4,6.486542,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,625.0,48.0003,6.437752,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28.0,562.5,160.2,6.332391,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,2125.0,239.1,7.661527,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36.0,937.5,176.4,6.843217,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50.0,1093.75,170.4,6.997367,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,1250.0,161.7,7.130899,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33.0,468.75,48.0003,6.15007,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42.0,937.5,48.0,6.843217,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27.0,102.5,160.2,4.629863,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
64.0,1875.0,48.0003,7.536364,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38.0,2500.0,48.0003,7.824046,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49.0,937.5,170.4,6.843217,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31.0,781.25,170.4,6.660895,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37.0,937.5,1005.9,6.843217,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,1562.5,348.9,7.354042,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52.0,1093.75,261.3,6.997367,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
66.0,937.5,48.0003,6.843217,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,578.125,21.0,6.35979,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,125.0,457.8,4.828314,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45.0,312.5,197.4,5.744604,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25.0,375.0,170.4,5.926926,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55.0,1250.0,48.0003,7.130899,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44.0,,288.0,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,625.0,48.0003,6.437752,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,1250.0,176.4,7.130899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49.0,2187.5,48.0003,7.690515,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52.0,1172.5,48.0003,7.066894,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,2000.0,535.5,7.600902,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1000.0,595.2,6.907755,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,625.0,48.0003,6.437752,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57.0,781.25,48.0003,6.660895,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20.0,25.0,48.0,3.218876,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,1758.75,48.0003,7.472359,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,250.0,48.0,5.521461,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42.0,937.5,48.0003,6.843217,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36.0,2000.0,288.0,7.600902,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,2500.0,48.0003,7.824046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34.0,,48.0003,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,2187.5,349.2,7.690515,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,625.0,261.3,6.437752,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,562.5,177.9,6.332391,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35.0,468.5,48.0003,6.149536,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29.0,468.5,48.0003,6.149536,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39.0,375.0,48.0,5.926926,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,625.0,48.0,6.437752,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,1000.0,535.5,6.907755,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39.0,781.25,52.2,6.660895,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,1562.5,161.7,7.354042,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30.0,625.0,176.4,6.437752,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,1250.0,48.0003,7.130899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,937.5,48.0,6.843217,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,,48.0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39.0,1093.75,48.0003,6.997367,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,1250.0,118.5,7.130899,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,6250.0,48.0003,8.740337,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,2187.0,161.7,7.690286,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32.0,1562.5,197.4,7.354042,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,2031.25,48.0003,7.616407,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,937.5,170.4,6.843217,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,2500.0,48.0,7.824046,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,1250.0,48.0003,7.130899,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53.0,625.0,161.7,6.437752,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,1562.5,170.4,7.354042,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,375.0,48.0003,5.926926,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,1093.75,48.0003,6.997367,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29.0,937.5,190.8,6.843217,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56.0,625.0,48.0,6.437752,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17.0,,48.0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16.0,,29.4,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
53.0,625.0,170.4,6.437752,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,1172.5,457.8,7.066894,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27.0,1562.5,48.0003,7.354042,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47.0,117.25,48.0,4.764308,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,625.0,457.8,6.437752,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,293.13,118.5,5.680616,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1000.0,,6.907755,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,234.5,29.4,5.457456,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30.0,781.25,48.0003,6.660895,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,117.25,48.0,4.764308,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46.0,1250.0,87.0,7.130899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50.0,1562.5,203.7,7.354042,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,1187.5,48.0,7.079606,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,1250.0,288.0,7.130899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36.0,2187.5,48.0,7.690515,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,2656.25,197.4,7.884671,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52.0,1031.25,48.0003,6.938527,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59.0,671.88,48.0003,6.51008,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49.0,468.75,52.2,6.15007,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,593.75,48.0003,6.386458,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
58.0,562.5,48.0003,6.332391,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47.0,1250.0,457.8,7.130899,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0,1093.75,48.0,6.997367,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28.0,718.75,48.0,6.577514,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36.0,781.25,196.2,6.660895,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26.0,937.5,48.0003,6.843217,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59.0,468.75,170.4,6.15007,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,106.25,161.7,4.665795,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,1312.5,48.0003,7.179689,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25.0,1562.5,48.0,7.354042,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52.0,625.0,163.5,6.437752,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,625.0,176.4,6.437752,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,1250.0,48.0,7.130899,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35.0,879.38,48.0,6.779217,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,656.25,48.0,6.486542,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21.0,937.5,48.0003,6.843217,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21.0,125.0,48.0003,4.828314,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19.0,1562.5,48.0003,7.354042,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42.0,1875.0,48.0003,7.536364,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,2187.5,48.0003,7.690515,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53.0,343.75,52.2,5.839915,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18.0,1875.0,48.0003,7.536364,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,1718.75,48.0003,7.449353,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1250.0,161.7,7.130899,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,468.75,48.0003,6.15007,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,2812.5,48.0003,7.941829,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47.0,,457.8,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
67.0,,48.0003,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17.0,1875.0,48.0003,7.536364,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27.0,2187.5,170.4,7.690515,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46.0,1000.0,170.4,6.907755,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,187.5,48.0003,5.233779,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48.0,1250.0,48.0003,7.130899,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25.0,156.25,48.0,5.051457,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,2000.0,535.5,7.600902,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27.0,1406.25,48.0,7.248682,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38.0,117.25,48.0003,4.764308,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.0,469.0,48.0003,6.150603,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,781.25,403.8,6.660895,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
