117.0,1,0,0,0
119.0,1,0,0,0
123.0,1,0,0,0
120.0,1,0,0,0
115.0,1,0,0,0
120.0,1,0,0,0
122.0,1,0,0,0
118.0,1,0,0,0
102.0,1,0,0,0
111.0,1,0,0,0
130.0,1,0,0,0
121.0,1,0,0,0
140.0,1,0,0,0
122.0,0,1,0,0
114.0,0,1,0,0
118.0,0,1,0,0
122.0,0,1,0,0
125.0,0,0,1,0
126.0,0,0,1,0
123.0,0,0,1,0
127.0,0,0,1,0
114.0,0,0,1,0
122.0,0,0,1,0
124.0,0,0,1,0
124.0,0,0,1,0
134.0,0,0,0,1
133.0,0,0,0,1
117.0,0,0,1,0
120.0,0,0,1,0
114.0,0,0,1,0
124.0,0,0,1,0
127.0,0,0,1,0
123.0,0,0,1,0
137.0,0,0,1,0
140.0,0,0,1,0
120.0,0,0,1,0
120.0,0,0,1,0
126.0,0,0,1,0
121.0,0,0,1,0
135.0,0,0,1,0
123.0,0,0,1,0
138.0,0,0,0,1
147.0,0,0,0,1
157.0,0,0,0,1
164.0,0,0,0,1
155.0,0,0,0,1
151.0,0,0,0,1
151.0,0,0,0,1
153.0,0,0,0,1
148.0,0,0,0,1
152.0,0,0,0,1
152.0,0,0,0,1
150.0,0,0,0,1
150.0,0,0,0,1
144.0,0,0,0,1
140.0,0,0,0,1
148.0,0,0,0,1
136.0,0,0,0,1
132.0,0,0,0,1
137.0,0,0,0,1
146.0,0,0,0,1
151.0,0,0,0,1
136.0,0,0,0,1
137.0,0,0,0,1
143.0,0,0,0,1
133.0,0,0,0,1
128.0,0,0,0,1
132.0,0,0,0,1
147.0,0,0,0,1
152.0,0,0,0,1
130.0,0,0,0,1
129.0,0,0,0,1
132.0,0,0,0,1
140.0,0,0,0,1
132.0,0,0,0,1
129.0,0,0,0,1
156.0,0,0,0,1
157.0,0,0,0,1
158.0,0,0,0,1
161.0,0,0,0,1
163.0,0,0,0,1
159.0,0,0,0,1
157.0,0,0,0,1
156.0,0,0,0,1
155.0,0,0,0,1
164.0,0,0,0,1
147.0,0,0,0,1
132.0,0,0,0,1
135.0,0,0,0,1
137.0,0,0,0,1
128.0,0,0,0,1
133.0,0,0,0,1
133.0,0,0,0,1
130.0,0,0,0,1
132.0,0,0,0,1
140.0,0,0,0,1
144.0,0,0,0,1
162.0,0,0,0,1
143.0,0,0,0,1
158.0,0,0,0,1
157.0,0,0,0,1
155.0,0,0,0,1
147.0,0,1,0,0
140.0,0,1,0,0
128.0,0,0,1,0
131.0,0,0,1,0
124.0,0,0,1,0
130.0,0,0,1,0
130.0,0,0,1,0
138.0,0,0,1,0
135.0,0,0,1,0
134.0,0,0,1,0
140.0,0,0,1,0
139.0,0,0,1,0
130.0,0,0,1,0
127.0,0,0,1,0
129.0,0,0,1,0
147.0,0,0,1,0
137.0,0,0,1,0
129.0,0,0,1,0
141.0,0,0,1,0
135.0,0,0,1,0
135.0,0,0,1,0
141.0,0,0,1,0
147.0,0,0,1,0
137.0,0,0,1,0
138.0,0,0,1,0
144.0,0,0,1,0
140.0,0,0,1,0
135.0,0,0,1,0
148.0,0,0,1,0
154.0,1,0,0,0
136.0,1,0,0,0
130.0,1,0,0,0
132.0,1,0,0,0
131.0,1,0,0,0
131.0,1,0,0,0
136.0,1,0,0,0
139.0,1,0,0,0
131.0,1,0,0,0
136.0,1,0,0,0
133.0,1,0,0,0
134.0,1,0,0,0
136.0,1,0,0,0
134.0,1,0,0,0
131.0,1,0,0,0
132.0,1,0,0,0
124.0,1,0,0,0
129.0,1,0,0,0
130.0,1,0,0,0
133.0,1,0,0,0
132.0,1,0,0,0
130.0,1,0,0,0
124.0,1,0,0,0
125.0,1,0,0,0
127.0,1,0,0,0
127.0,1,0,0,0
130.0,1,0,0,0
128.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
127.0,1,0,0,0
129.0,1,0,0,0
130.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
131.0,1,0,0,0
130.0,1,0,0,0
129.0,1,0,0,0
127.0,1,0,0,0
128.0,1,0,0,0
129.0,1,0,0,0
130.0,1,0,0,0
128.0,1,0,0,0
126.0,1,0,0,0
126.0,1,0,0,0
127.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
129.0,1,0,0,0
128.0,1,0,0,0
128.0,1,0,0,0
128.0,1,0,0,0
126.0,1,0,0,0
126.0,1,0,0,0
127.0,1,0,0,0
125.0,1,0,0,0
128.0,1,0,0,0
124.0,1,0,0,0
127.0,1,0,0,0
118.0,1,0,0,0
118.0,1,0,0,0
120.0,1,0,0,0
124.0,1,0,0,0
135.0,1,0,0,0
126.0,0,0,1,0
132.0,0,0,1,0
135.0,0,0,1,0
129.0,0,0,1,0
131.0,0,0,1,0
126.0,0,0,1,0
117.0,0,0,1,0
136.0,0,0,1,0
137.0,0,0,1,0
126.0,0,0,1,0
126.0,0,0,1,0
124.0,0,0,1,0
122.0,0,0,1,0
122.0,0,0,1,0
124.0,0,0,1,0
124.0,0,0,1,0
138.0,0,0,1,0
145.0,0,0,1,0
124.0,0,0,1,0
128.0,0,0,1,0
125.0,0,0,1,0
125.0,0,0,1,0
142.0,0,0,1,0
125.0,0,0,1,0
123.0,0,0,1,0
130.0,0,0,1,0
133.0,0,0,1,0
135.0,0,0,1,0
119.0,0,0,1,0
130.0,0,0,1,0
131.0,0,0,1,0
128.0,0,0,1,0
139.0,0,0,1,0
132.0,0,0,1,0
124.0,0,0,1,0
128.0,0,0,1,0
136.0,0,0,1,0
126.0,0,0,1,0
129.0,0,0,1,0
129.0,0,0,1,0
130.0,0,0,1,0
123.0,0,0,1,0
129.0,0,0,1,0
129.0,0,0,1,0
137.0,0,0,1,0
125.0,0,0,1,0
137.0,0,0,1,0
141.0,0,0,1,0
121.0,0,1,0,0
124.0,0,1,0,0
126.0,0,1,0,0
132.0,0,1,0,0
124.0,0,1,0,0
127.0,0,1,0,0
138.0,0,1,0,0
120.0,0,1,0,0
127.0,0,1,0,0
125.0,0,1,0,0
132.0,0,1,0,0
150.0,0,1,0,0
120.0,0,1,0,0
127.0,0,1,0,0
133.0,0,1,0,0
123.0,0,1,0,0
134.0,0,1,0,0
135.0,0,1,0,0
121.0,0,1,0,0
143.0,0,1,0,0
119.0,0,1,0,0
130.0,0,1,0,0
132.0,0,1,0,0
127.0,0,1,0,0
135.0,0,1,0,0
123.0,1,0,0,0
137.0,1,0,0,0
122.0,1,0,0,0
128.0,1,0,0,0
133.0,1,0,0,0
125.0,1,0,0,0
132.0,1,0,0,0
132.0,1,0,0,0
138.0,1,0,0,0
121.0,1,0,0,0
131.0,1,0,0,0
120.0,1,0,0,0
127.0,1,0,0,0
126.0,1,0,0,0
126.0,1,0,0,0
129.0,1,0,0,0
131.0,1,0,0,0
127.0,1,0,0,0
129.0,1,0,0,0
128.0,1,0,0,0
128.0,1,0,0,0
125.0,1,0,0,0
126.0,1,0,0,0
124.0,1,0,0,0
125.0,1,0,0,0
125.0,1,0,0,0
128.0,1,0,0,0
126.0,1,0,0,0
121.0,1,0,0,0
125.0,1,0,0,0
127.0,1,0,0,0
129.0,1,0,0,0
127.0,1,0,0,0
124.0,1,0,0,0
125.0,1,0,0,0
124.0,1,0,0,0
126.0,1,0,0,0
126.0,1,0,0,0
128.0,1,0,0,0
128.0,1,0,0,0
128.0,1,0,0,0
125.0,1,0,0,0
122.0,1,0,0,0
126.0,1,0,0,0
128.0,1,0,0,0
126.0,1,0,0,0
125.0,1,0,0,0
123.0,1,0,0,0
120.0,1,0,0,0
115.0,1,0,0,0
114.0,1,0,0,0
117.0,1,0,0,0
123.0,1,0,0,0
109.0,1,0,0,0
120.0,1,0,0,0
125.0,1,0,0,0
117.0,0,0,0,1
135.0,0,0,0,1
134.0,0,0,0,1
140.0,0,0,0,1
147.0,0,0,0,1
135.0,0,0,0,1
113.0,0,0,0,1
154.0,0,0,0,1
132.0,0,0,0,1
101.0,0,0,0,1
118.0,0,0,0,1
109.0,0,0,0,1
101.0,0,0,0,1
118.0,0,0,0,1
125.0,0,0,0,1
112.0,0,0,0,1
115.0,0,0,0,1
111.0,0,0,0,1
124.0,0,0,0,1
126.0,0,0,0,1
130.0,0,0,0,1
135.0,0,0,0,1
124.0,0,0,0,1
114.0,0,0,0,1
119.0,0,0,0,1
119.0,0,0,0,1
116.0,0,0,0,1
136.0,0,0,0,1
130.0,0,0,0,1
137.0,0,0,0,1
139.0,0,0,0,1
110.0,0,0,0,1
120.0,0,0,0,1
136.0,0,0,0,1
141.0,0,0,0,1
126.0,0,0,0,1
111.0,0,0,0,1
113.0,0,0,0,1
114.0,0,0,0,1
133.0,0,0,0,1
143.0,0,0,0,1
114.0,0,0,0,1
117.0,0,0,0,1
132.0,0,0,0,1
100.0,0,0,0,1
158.0,0,0,0,1
161.0,0,0,0,1
133.0,0,0,0,1
148.0,0,0,0,1
150.0,0,0,0,1
113.0,0,0,0,1
116.0,0,0,0,1
117.0,0,0,0,1
120.0,0,0,0,1
120.0,0,0,0,1
120.0,0,0,0,1
120.0,0,0,0,1
111.0,0,0,0,1
118.0,0,0,0,1
131.0,0,0,0,1
132.0,0,0,0,1
145.0,0,0,0,1
118.0,0,0,0,1
126.0,0,0,0,1
146.0,0,0,0,1
167.0,0,0,0,1
163.0,0,0,0,1
163.0,0,0,0,1
165.0,0,0,0,1
166.0,0,0,0,1
161.0,0,0,0,1
134.0,0,0,0,1
133.0,0,0,0,1
132.0,0,0,0,1
131.0,0,0,0,1
130.0,0,0,0,1
160.0,0,0,0,1
153.0,0,0,0,1
155.0,0,0,0,1
139.0,0,0,0,1
127.0,0,0,0,1
125.0,0,0,0,1
118.0,0,0,0,1
141.0,0,0,0,1
158.0,0,0,0,1
163.0,0,0,0,1
166.0,0,0,0,1
166.0,0,0,0,1
166.0,0,0,0,1
153.0,0,0,0,1
157.0,0,0,0,1
155.0,0,0,0,1
163.0,0,0,0,1
128.0,0,0,0,1
129.0,0,0,0,1
130.0,0,0,0,1
131.0,0,0,0,1
152.0,0,0,0,1
169.0,0,0,0,1
160.0,0,0,0,1
162.0,0,0,0,1
168.0,0,0,0,1
182.0,0,0,0,1
160.0,0,0,0,1
159.0,0,0,0,1
146.0,0,0,0,1
155.0,0,0,0,1
153.0,0,1,0,0
156.0,0,1,0,0
168.0,0,1,0,0
145.0,0,1,0,0
146.0,0,0,1,0
167.0,0,0,1,0
167.0,0,0,1,0
151.0,0,0,1,0
152.0,0,0,1,0
140.0,0,0,1,0
168.0,0,0,1,0
158.0,0,0,1,0
157.0,0,1,0,0
164.0,0,1,0,0
159.0,0,1,0,0
137.0,0,1,0,0
157.0,0,1,0,0
134.0,0,1,0,0
151.0,0,1,0,0
128.0,0,1,0,0
160.0,0,1,0,0
143.0,0,1,0,0
152.0,0,1,0,0
148.0,0,1,0,0
161.0,1,0,0,0
148.0,1,0,0,0
152.0,1,0,0,0
144.0,1,0,0,0
152.0,1,0,0,0
147.0,1,0,0,0
153.0,1,0,0,0
155.0,1,0,0,0
147.0,1,0,0,0
143.0,1,0,0,0
131.0,1,0,0,0
147.0,1,0,0,0
169.0,1,0,0,0
125.0,1,0,0,0
168.0,1,0,0,0
146.0,1,0,0,0
148.0,1,0,0,0
151.0,1,0,0,0
161.0,1,0,0,0
134.0,1,0,0,0
148.0,1,0,0,0
152.0,1,0,0,0
158.0,1,0,0,0
146.0,1,0,0,0
165.0,1,0,0,0
146.0,1,0,0,0
153.0,1,0,0,0
160.0,1,0,0,0
162.0,1,0,0,0
140.0,1,0,0,0
156.0,1,0,0,0
148.0,1,0,0,0
150.0,1,0,0,0
151.0,1,0,0,0
155.0,1,0,0,0
157.0,1,0,0,0
152.0,1,0,0,0
162.0,1,0,0,0
161.0,1,0,0,0
151.0,1,0,0,0
169.0,1,0,0,0
155.0,1,0,0,0
150.0,1,0,0,0
147.0,1,0,0,0
153.0,1,0,0,0
187.0,1,0,0,0
144.0,1,0,0,0
136.0,1,0,0,0
140.0,1,0,0,0
148.0,1,0,0,0
154.0,1,0,0,0
144.0,1,0,0,0
151.0,1,0,0,0
148.0,1,0,0,0
164.0,1,0,0,0
153.0,1,0,0,0
163.0,1,0,0,0
138.0,1,0,0,0
140.0,1,0,0,0
169.0,1,0,0,0
150.0,1,0,0,0
151.0,0,0,1,0
160.0,0,0,1,0
146.0,0,0,1,0
150.0,0,0,1,0
164.0,0,0,1,0
166.0,0,0,1,0
144.0,0,0,1,0
158.0,0,0,1,0
159.0,0,0,1,0
161.0,0,0,1,0
151.0,0,0,1,0
170.0,0,0,1,0
163.0,0,0,1,0
136.0,0,0,1,0
150.0,0,0,1,0
150.0,0,0,1,0
140.0,0,0,1,0
156.0,0,0,1,0
142.0,0,0,1,0
155.0,0,0,1,0
151.0,0,0,1,0
153.0,0,0,1,0
161.0,0,0,1,0
156.0,0,0,1,0
145.0,0,0,1,0
160.0,0,0,1,0
146.0,0,0,1,0
146.0,0,0,1,0
166.0,0,0,1,0
150.0,0,0,1,0
162.0,0,0,1,0
150.0,0,0,1,0
157.0,0,0,1,0
141.0,0,0,1,0
156.0,0,0,1,0
174.0,0,0,1,0
163.0,0,0,1,0
162.0,0,0,1,0
171.0,0,0,1,0
163.0,0,0,1,0
166.0,0,0,1,0
156.0,0,0,1,0
171.0,0,0,1,0
165.0,0,0,1,0
140.0,0,0,1,0
165.0,0,1,0,0
161.0,0,1,0,0
159.0,0,1,0,0
156.0,0,1,0,0
131.0,0,1,0,0
153.0,0,1,0,0
152.0,0,1,0,0
156.0,0,1,0,0
149.0,0,1,0,0
148.0,0,1,0,0
172.0,0,1,0,0
176.0,0,1,0,0
181.0,0,0,1,0
140.0,0,0,1,0
133.0,0,0,1,0
144.0,0,0,1,0
154.0,0,0,1,0
131.0,0,0,1,0
148.0,0,0,1,0
159.0,0,0,1,0
165.0,0,0,1,0
157.0,0,0,1,0
171.0,0,0,1,0
164.0,0,0,1,0
172.0,0,0,0,1
163.0,0,0,0,1
166.0,0,0,0,1
170.0,0,0,0,1
166.0,0,0,0,1
162.0,0,0,0,1
145.0,0,0,0,1
140.0,0,0,0,1
152.0,0,0,0,1
125.0,0,0,0,1
141.0,0,0,0,1
163.0,0,0,0,1
143.0,0,1,0,0
141.0,0,1,0,0
153.0,0,1,0,0
142.0,0,1,0,0
142.0,0,1,0,0
143.0,0,1,0,0
149.0,0,1,0,0
140.0,1,0,0,0
154.0,1,0,0,0
138.0,1,0,0,0
144.0,1,0,0,0
147.0,1,0,0,0
143.0,1,0,0,0
138.0,1,0,0,0
140.0,1,0,0,0
141.0,1,0,0,0
144.0,1,0,0,0
148.0,1,0,0,0
158.0,1,0,0,0
161.0,1,0,0,0
125.0,1,0,0,0
138.0,1,0,0,0
114.0,1,0,0,0
126.0,1,0,0,0
134.0,1,0,0,0
132.0,1,0,0,0
143.0,1,0,0,0
106.0,1,0,0,0
141.0,1,0,0,0
143.0,1,0,0,0
128.0,1,0,0,0
117.0,1,0,0,0
127.0,1,0,0,0
130.0,1,0,0,0
126.0,1,0,0,0
129.0,1,0,0,0
117.0,1,0,0,0
139.0,1,0,0,0
126.0,1,0,0,0
138.0,1,0,0,0
128.0,1,0,0,0
142.0,1,0,0,0
146.0,1,0,0,0
107.0,1,0,0,0
126.0,1,0,0,0
152.0,1,0,0,0
131.0,1,0,0,0
127.0,1,0,0,0
129.0,1,0,0,0
126.0,1,0,0,0
131.0,1,0,0,0
128.0,1,0,0,0
130.0,1,0,0,0
132.0,1,0,0,0
141.0,1,0,0,0
135.0,1,0,0,0
153.0,1,0,0,0
161.0,1,0,0,0
151.0,1,0,0,0
140.0,1,0,0,0
148.0,0,0,0,1
157.0,0,0,0,1
131.0,0,0,0,1
148.0,0,0,0,1
152.0,0,0,0,1
177.0,0,0,0,1
164.0,0,0,0,1
180.0,0,0,0,1
174.0,0,0,0,1
153.0,0,0,0,1
175.0,0,0,0,1
161.0,0,0,0,1
