25.0,0.0,1.0,1.0,3.0,1.0,2.0,694.0,0,1,0,1,0,1,0
26.0,0.0,1.0,1.0,3.0,2.0,2.0,2823.0,1,0,1,0,0,0,1
27.0,0.0,3.0,0.0,2.0,2.0,1.0,2571.0,1,0,1,0,0,0,1
28.0,0.0,3.0,1.0,1.0,1.0,0.0,2036.0,1,0,1,0,0,0,1
29.0,0.0,1.0,1.0,3.0,3.0,2.0,153.0,1,0,1,0,0,1,0
30.0,0.0,3.0,1.0,3.0,3.0,,213.0,0,1,1,0,0,1,0
31.0,0.0,1.0,3.0,3.0,2.0,2.0,335.0,1,0,1,0,0,1,0
32.0,0.0,3.0,3.0,1.0,2.0,0.0,243.0,1,0,1,0,0,0,1
33.0,0.0,1.0,1.0,1.0,1.0,0.0,766.0,1,0,1,0,0,0,1
34.0,0.0,1.0,1.0,1.0,1.0,0.0,2750.0,1,0,1,0,0,0,1
35.0,0.0,1.0,1.0,1.0,2.0,0.0,3059.0,0,1,1,0,0,0,1
36.0,0.0,3.0,1.0,1.0,2.0,0.0,1854.0,0,1,1,0,0,0,1
37.0,0.0,0.0,0.0,1.0,1.0,0.0,3434.0,0,1,1,0,0,0,1
38.0,0.0,1.0,2.0,1.0,1.0,0.0,579.0,0,1,1,0,0,0,1
39.0,0.0,1.0,0.0,1.0,1.0,0.0,18.0,1,0,1,0,0,0,1
40.0,0.0,1.0,1.0,3.0,2.0,2.0,464.0,0,1,1,0,0,0,1
41.0,0.0,3.0,1.0,1.0,2.0,0.0,545.0,1,0,1,0,0,0,1
42.0,0.0,1.0,0.0,1.0,2.0,0.0,4184.0,1,0,1,0,0,0,1
43.0,0.0,3.0,1.0,3.0,3.0,0.0,125.0,0,1,1,0,0,1,0
44.0,0.0,1.0,1.0,3.0,1.0,2.0,4310.0,1,0,1,0,0,0,1
45.0,0.0,1.0,1.0,1.0,2.0,0.0,813.0,0,1,1,0,0,0,1
46.0,0.0,3.0,0.0,3.0,3.0,0.0,162.0,1,0,1,0,0,0,1
47.0,0.0,1.0,2.0,1.0,2.0,0.0,2597.0,0,1,1,0,0,0,1
48.0,0.0,1.0,1.0,1.0,1.0,0.0,4381.0,0,1,1,0,0,0,1
49.0,0.0,1.0,2.0,3.0,2.0,,563.0,1,0,0,1,0,1,0
50.0,0.0,2.0,1.0,3.0,2.0,2.0,859.0,0,1,1,0,0,0,1
51.0,0.0,1.0,0.0,3.0,3.0,2.0,88.0,1,0,1,0,0,0,1
52.0,0.0,1.0,1.0,1.0,1.0,0.0,2625.0,0,1,1,0,0,0,1
53.0,0.0,1.0,0.0,1.0,2.0,0.0,796.0,0,1,1,0,0,1,0
54.0,0.0,1.0,1.0,1.0,1.0,0.0,2692.0,1,0,1,0,0,0,1
55.0,0.0,1.0,0.0,3.0,3.0,1.0,333.0,1,0,0,1,0,0,1
56.0,0.0,3.0,3.0,3.0,2.0,2.0,16.0,0,1,0,1,0,1,0
57.0,0.0,3.0,1.0,2.0,2.0,1.0,1993.0,1,0,1,0,0,0,1
58.0,0.0,1.0,0.0,3.0,2.0,2.0,735.0,0,1,1,0,0,0,1
59.0,0.0,3.0,0.0,3.0,2.0,2.0,575.0,0,1,1,0,0,0,1
60.0,0.0,3.0,0.0,3.0,3.0,,1038.0,1,0,1,0,0,1,0
61.0,0.0,1.0,1.0,1.0,1.0,0.0,1786.0,0,1,1,0,0,0,1
62.0,0.0,3.0,1.0,3.0,2.0,2.0,279.0,0,1,1,0,0,0,1
63.0,0.0,3.0,1.0,3.0,2.0,,14.0,0,1,0,1,0,1,0
64.0,0.0,0.0,1.0,3.0,3.0,,134.0,0,1,0,0,1,1,0
65.0,0.0,3.0,3.0,3.0,3.0,2.0,623.0,0,1,1,0,0,1,0
66.0,0.0,3.0,0.0,3.0,3.0,2.0,1644.0,0,1,1,0,0,1,0
67.0,0.0,0.0,0.0,3.0,3.0,0.0,495.0,0,1,1,0,0,0,1
68.0,0.0,1.0,1.0,1.0,2.0,0.0,498.0,1,0,1,0,0,0,1
69.0,0.0,3.0,0.0,3.0,2.0,2.0,96.0,0,1,0,1,0,1,0
70.0,0.0,1.0,1.0,2.0,1.0,1.0,2218.0,0,1,1,0,0,0,1
71.0,0.0,1.0,0.0,2.0,2.0,1.0,357.0,0,1,1,0,0,1,0
72.0,0.0,1.0,0.0,1.0,1.0,0.0,172.0,0,1,1,0,0,0,1
73.0,0.0,0.0,0.0,2.0,2.0,1.0,698.0,0,1,1,0,0,0,1
74.0,0.0,3.0,1.0,3.0,2.0,,183.0,1,0,0,1,0,1,0
75.0,0.0,3.0,0.0,3.0,3.0,2.0,94.0,1,0,0,1,0,1,0
76.0,0.0,3.0,3.0,3.0,3.0,2.0,128.0,1,0,1,0,0,1,0
77.0,0.0,3.0,2.0,3.0,3.0,1.0,2190.0,1,0,1,0,0,0,1
78.0,0.0,1.0,0.0,3.0,3.0,0.0,67.0,1,0,1,0,0,0,1
79.0,0.0,3.0,3.0,3.0,3.0,2.0,89.0,0,1,0,1,0,1,0
80.0,0.0,3.0,1.0,3.0,3.0,,120.0,0,1,0,1,0,1,0
81.0,0.0,1.0,1.0,3.0,3.0,2.0,509.0,0,1,1,0,0,0,1
82.0,0.0,1.0,0.0,1.0,1.0,0.0,432.0,1,0,1,0,0,0,1
83.0,0.0,3.0,1.0,1.0,1.0,0.0,1807.0,0,1,1,0,0,0,1
84.0,0.0,1.0,1.0,1.0,2.0,0.0,1529.0,0,1,1,0,0,0,1
85.0,0.0,1.0,1.0,1.0,1.0,0.0,2231.0,1,0,1,0,0,0,1
86.0,0.0,3.0,0.0,3.0,3.0,0.0,41.0,0,1,1,0,0,0,1
87.0,0.0,1.0,1.0,3.0,1.0,,73.0,1,0,0,1,0,1,0
88.0,0.0,1.0,1.0,1.0,1.0,0.0,2950.0,0,1,1,0,0,0,1
89.0,0.0,3.0,3.0,2.0,2.0,1.0,393.0,1,0,1,0,0,0,1
90.0,0.0,3.0,1.0,3.0,2.0,2.0,173.0,0,1,0,1,0,1,0
91.0,0.0,3.0,4.0,1.0,1.0,0.0,2008.0,0,1,1,0,0,0,1
92.0,0.0,1.0,1.0,1.0,1.0,0.0,1985.0,1,0,1,0,0,0,1
93.0,0.0,3.0,0.0,3.0,2.0,0.0,127.0,1,0,0,1,0,1,0
94.0,0.0,3.0,3.0,3.0,3.0,,211.0,1,0,1,0,0,1,0
95.0,0.0,1.0,0.0,3.0,3.0,2.0,379.0,1,0,1,0,0,0,1
96.0,0.0,1.0,3.0,1.0,2.0,0.0,1162.0,0,1,1,0,0,1,0
97.0,0.0,3.0,1.0,3.0,2.0,2.0,251.0,1,0,0,1,0,1,0
98.0,0.0,1.0,0.0,1.0,2.0,0.0,4017.0,1,0,1,0,0,0,1
99.0,0.0,1.0,1.0,3.0,3.0,2.0,847.0,1,0,1,0,0,1,0
100.0,0.0,3.0,2.0,3.0,3.0,,256.0,1,0,0,1,0,1,0
101.0,0.0,3.0,3.0,3.0,3.0,2.0,227.0,1,0,1,0,0,1,0
102.0,0.0,1.0,1.0,3.0,2.0,2.0,184.0,0,1,1,0,0,0,1
103.0,0.0,1.0,1.0,3.0,2.0,2.0,35.0,1,0,1,0,0,0,1
104.0,0.0,3.0,3.0,3.0,2.0,2.0,21.0,1,0,0,1,0,1,0
105.0,0.0,0.0,0.0,1.0,1.0,0.0,4174.0,0,1,1,0,0,0,1
106.0,0.0,3.0,0.0,3.0,3.0,2.0,283.0,1,0,1,0,0,0,1
107.0,0.0,1.0,1.0,1.0,2.0,0.0,1429.0,0,1,1,0,0,0,1
108.0,0.0,1.0,3.0,3.0,1.0,2.0,296.0,1,0,1,0,0,0,1
109.0,0.0,3.0,1.0,3.0,2.0,1.0,29.0,0,1,0,1,0,1,0
110.0,0.0,0.0,1.0,1.0,2.0,0.0,824.0,0,1,1,0,0,0,1
111.0,0.0,3.0,1.0,3.0,3.0,1.0,152.0,0,1,0,1,0,1,0
112.0,0.0,1.0,3.0,3.0,2.0,,1764.0,1,0,0,1,0,1,0
113.0,0.0,1.0,1.0,1.0,1.0,0.0,3106.0,0,1,1,0,0,0,1
114.0,0.0,1.0,0.0,1.0,2.0,0.0,4204.0,0,1,1,0,0,0,1
115.0,0.0,2.0,0.0,3.0,3.0,2.0,39.0,0,1,1,0,0,0,1
116.0,0.0,1.0,1.0,2.0,1.0,1.0,360.0,1,0,1,0,0,0,1
117.0,0.0,0.0,0.0,1.0,1.0,0.0,2282.0,0,1,1,0,0,0,1
118.0,0.0,1.0,1.0,1.0,2.0,0.0,3027.0,1,0,1,0,0,0,1
119.0,0.0,0.0,0.0,3.0,2.0,2.0,694.0,0,1,1,0,0,0,1
120.0,0.0,1.0,1.0,2.0,1.0,1.0,18.0,1,0,1,0,0,0,1
121.0,0.0,1.0,1.0,2.0,2.0,1.0,1770.0,1,0,1,0,0,0,1
122.0,0.0,1.0,0.0,1.0,2.0,0.0,2123.0,1,0,1,0,0,0,1
123.0,0.0,1.0,1.0,3.0,1.0,0.0,190.0,1,0,0,1,0,1,0
124.0,0.0,1.0,1.0,2.0,1.0,1.0,1548.0,0,1,1,0,0,1,0
125.0,0.0,1.0,0.0,1.0,2.0,0.0,2352.0,1,0,1,0,0,0,1
126.0,0.0,1.0,1.0,1.0,2.0,0.0,544.0,1,0,1,0,0,0,1
127.0,0.0,1.0,1.0,3.0,2.0,2.0,886.0,1,0,0,1,0,1,0
128.0,0.0,3.0,1.0,3.0,2.0,,248.0,1,0,0,1,0,1,0
129.0,0.0,1.0,1.0,1.0,2.0,0.0,2301.0,0,1,1,0,0,0,1
130.0,0.0,3.0,1.0,3.0,1.0,2.0,13.0,1,0,0,1,0,1,0
131.0,0.0,0.0,2.0,3.0,2.0,2.0,119.0,0,1,1,0,0,0,1
132.0,0.0,1.0,1.0,3.0,3.0,0.0,999.0,0,1,0,1,0,0,1
133.0,0.0,3.0,0.0,3.0,3.0,0.0,1841.0,1,0,1,0,0,0,1
134.0,0.0,1.0,1.0,1.0,1.0,0.0,1951.0,0,1,1,0,0,0,1
135.0,0.0,3.0,0.0,3.0,3.0,,694.0,1,0,0,1,0,1,0
136.0,0.0,3.0,3.0,3.0,3.0,2.0,166.0,0,1,0,1,0,1,0
137.0,0.0,1.0,1.0,3.0,3.0,0.0,252.0,0,1,1,0,0,0,1
138.0,0.0,1.0,1.0,3.0,3.0,2.0,368.0,1,0,1,0,0,0,1
139.0,0.0,2.0,1.0,3.0,2.0,2.0,1493.0,0,1,1,0,0,0,1
140.0,0.0,2.0,0.0,1.0,2.0,0.0,16.0,0,1,1,0,0,0,1
141.0,0.0,2.0,3.0,3.0,2.0,2.0,212.0,0,1,1,0,0,1,0
142.0,0.0,0.0,1.0,3.0,2.0,2.0,771.0,0,1,1,0,0,0,1
143.0,0.0,3.0,2.0,3.0,2.0,2.0,173.0,1,0,0,1,0,1,0
144.0,0.0,0.0,0.0,1.0,1.0,0.0,4080.0,0,1,1,0,0,0,1
145.0,0.0,3.0,1.0,1.0,2.0,0.0,182.0,1,0,1,0,0,0,1
146.0,0.0,1.0,0.0,2.0,2.0,1.0,248.0,1,0,1,0,0,0,1
147.0,0.0,0.0,0.0,1.0,1.0,0.0,3156.0,0,1,1,0,0,1,0
148.0,0.0,1.0,1.0,2.0,1.0,1.0,253.0,1,0,1,0,0,0,1
149.0,0.0,3.0,0.0,3.0,2.0,0.0,434.0,1,0,0,1,0,0,1
150.0,0.0,3.0,1.0,1.0,2.0,0.0,456.0,0,1,1,0,0,0,1
151.0,0.0,1.0,0.0,2.0,2.0,1.0,1721.0,1,0,1,0,0,0,1
152.0,0.0,3.0,0.0,1.0,2.0,0.0,2220.0,0,1,1,0,0,0,1
153.0,0.0,1.0,1.0,3.0,3.0,2.0,72.0,0,1,0,1,0,1,0
154.0,0.0,1.0,1.0,1.0,2.0,0.0,3694.0,1,0,1,0,0,0,1
155.0,0.0,0.0,1.0,3.0,3.0,0.0,204.0,0,1,1,0,0,0,1
156.0,0.0,1.0,2.0,1.0,2.0,0.0,3476.0,1,0,1,0,0,0,1
157.0,0.0,1.0,3.0,3.0,1.0,2.0,515.0,1,0,1,0,0,1,0
158.0,0.0,2.0,0.0,1.0,2.0,0.0,2044.0,0,1,1,0,0,0,1
159.0,0.0,2.0,0.0,3.0,1.0,2.0,805.0,0,1,1,0,0,1,0
160.0,0.0,0.0,0.0,1.0,1.0,0.0,1741.0,0,1,1,0,0,0,1
161.0,0.0,1.0,1.0,3.0,3.0,2.0,1052.0,0,1,1,0,0,1,0
162.0,0.0,1.0,1.0,1.0,1.0,0.0,974.0,1,0,1,0,0,0,1
163.0,0.0,3.0,3.0,3.0,2.0,2.0,522.0,0,1,1,0,0,1,0
164.0,0.0,1.0,0.0,1.0,1.0,0.0,4478.0,1,0,1,0,0,0,1
165.0,0.0,3.0,0.0,2.0,1.0,1.0,1095.0,0,1,1,0,0,0,1
166.0,0.0,1.0,1.0,3.0,2.0,2.0,3087.0,0,1,1,0,0,0,1
167.0,0.0,3.0,1.0,3.0,3.0,2.0,782.0,0,1,1,0,0,0,1
168.0,0.0,0.0,0.0,1.0,1.0,0.0,2513.0,0,1,1,0,0,0,1
169.0,0.0,1.0,1.0,1.0,2.0,0.0,3728.0,0,1,1,0,0,0,1
170.0,0.0,1.0,1.0,3.0,1.0,2.0,964.0,1,0,1,0,0,0,1
171.0,0.0,1.0,1.0,3.0,1.0,2.0,2192.0,1,0,1,0,0,0,1
172.0,0.0,1.0,1.0,3.0,3.0,2.0,652.0,1,0,1,0,0,0,1
173.0,0.0,1.0,1.0,1.0,1.0,0.0,2017.0,0,1,1,0,0,0,1
174.0,0.0,3.0,2.0,3.0,2.0,2.0,592.0,1,0,0,1,0,1,0
175.0,0.0,1.0,1.0,1.0,2.0,0.0,2901.0,1,0,1,0,0,0,1
176.0,0.0,3.0,0.0,1.0,1.0,0.0,243.0,1,0,1,0,0,0,1
177.0,0.0,3.0,1.0,3.0,2.0,,237.0,0,1,0,1,0,1,0
178.0,0.0,1.0,1.0,1.0,2.0,0.0,199.0,0,1,1,0,0,1,0
179.0,0.0,3.0,3.0,3.0,,,303.0,0,1,0,1,0,1,0
180.0,0.0,3.0,3.0,3.0,3.0,1.0,294.0,0,1,1,0,0,1,0
181.0,0.0,3.0,3.0,3.0,3.0,2.0,122.0,1,0,0,1,0,1,0
182.0,0.0,3.0,3.0,3.0,2.0,2.0,395.0,1,0,1,0,0,1,0
183.0,0.0,1.0,1.0,3.0,3.0,2.0,263.0,1,0,1,0,0,0,1
184.0,0.0,3.0,3.0,3.0,1.0,,150.0,1,0,0,1,0,1,0
185.0,0.0,3.0,2.0,3.0,3.0,1.0,535.0,1,0,1,0,0,0,1
186.0,0.0,1.0,1.0,2.0,1.0,1.0,2588.0,1,0,1,0,0,0,1
187.0,0.0,1.0,1.0,3.0,2.0,2.0,1515.0,1,0,0,1,0,1,0
188.0,0.0,1.0,1.0,1.0,1.0,0.0,2337.0,1,0,1,0,0,0,1
189.0,0.0,3.0,0.0,3.0,2.0,2.0,4.0,1,0,0,1,0,1,0
190.0,0.0,1.0,1.0,1.0,1.0,0.0,2197.0,0,1,1,0,0,0,1
191.0,0.0,1.0,1.0,1.0,1.0,0.0,1218.0,1,0,1,0,0,1,0
192.0,0.0,3.0,1.0,1.0,2.0,0.0,1643.0,0,1,1,0,0,0,1
193.0,0.0,1.0,3.0,3.0,2.0,2.0,161.0,0,1,0,1,0,1,0
194.0,0.0,1.0,0.0,2.0,1.0,1.0,2052.0,1,0,1,0,0,0,1
195.0,0.0,1.0,1.0,3.0,2.0,2.0,596.0,0,1,1,0,0,0,1
196.0,0.0,1.0,3.0,3.0,2.0,0.0,86.0,1,0,0,1,0,1,0
197.0,0.0,3.0,3.0,3.0,2.0,1.0,38.0,1,0,0,1,0,1,0
198.0,0.0,0.0,0.0,1.0,1.0,0.0,3723.0,0,1,1,0,0,0,1
199.0,0.0,0.0,3.0,3.0,2.0,2.0,504.0,0,1,1,0,0,1,0
200.0,0.0,3.0,1.0,1.0,2.0,0.0,1491.0,1,0,1,0,0,0,1
201.0,0.0,3.0,2.0,3.0,3.0,0.0,21.0,1,0,1,0,0,1,0
202.0,0.0,3.0,0.0,3.0,3.0,2.0,46.0,1,0,1,0,0,1,0
203.0,0.0,3.0,3.0,3.0,3.0,,155.0,1,0,1,0,0,1,0
204.0,0.0,1.0,0.0,1.0,2.0,0.0,1043.0,1,0,1,0,0,0,1
205.0,0.0,3.0,3.0,3.0,2.0,2.0,193.0,1,0,1,0,0,1,0
206.0,0.0,1.0,3.0,3.0,2.0,2.0,260.0,0,1,1,0,0,1,0
207.0,0.0,1.0,1.0,1.0,1.0,0.0,3053.0,1,0,1,0,0,0,1
208.0,0.0,3.0,1.0,3.0,2.0,2.0,110.0,0,1,1,0,0,0,1
209.0,0.0,1.0,1.0,1.0,1.0,0.0,2629.0,1,0,1,0,0,0,1
210.0,0.0,1.0,0.0,2.0,2.0,1.0,318.0,1,0,1,0,0,0,1
211.0,0.0,1.0,1.0,1.0,2.0,0.0,2306.0,1,0,1,0,0,0,1
212.0,0.0,3.0,3.0,3.0,2.0,2.0,75.0,0,1,0,1,0,1,0
213.0,0.0,3.0,1.0,3.0,2.0,2.0,38.0,1,0,0,1,0,1,0
214.0,0.0,1.0,1.0,1.0,2.0,0.0,466.0,0,1,1,0,0,0,1
215.0,0.0,1.0,1.0,1.0,2.0,0.0,3197.0,1,0,1,0,0,0,1
216.0,0.0,1.0,1.0,3.0,3.0,0.0,49.0,0,1,0,1,0,1,0
217.0,0.0,3.0,1.0,3.0,2.0,0.0,242.0,0,1,0,1,0,1,0
218.0,0.0,0.0,0.0,1.0,1.0,0.0,1250.0,0,1,1,0,0,0,1
219.0,0.0,3.0,0.0,1.0,2.0,0.0,505.0,1,0,1,0,0,0,1
220.0,0.0,1.0,1.0,1.0,1.0,0.0,2994.0,0,1,1,0,0,0,1
221.0,0.0,1.0,1.0,1.0,1.0,0.0,849.0,0,1,1,0,0,0,1
222.0,0.0,1.0,2.0,3.0,2.0,,436.0,1,0,0,1,0,1,0
223.0,0.0,1.0,1.0,1.0,1.0,0.0,2723.0,0,1,1,0,0,0,1
224.0,0.0,3.0,3.0,3.0,3.0,2.0,977.0,1,0,1,0,0,1,0
225.0,0.0,3.0,0.0,3.0,3.0,2.0,242.0,0,1,0,1,0,1,0
226.0,0.0,0.0,0.0,3.0,3.0,0.0,648.0,0,1,1,0,0,0,1
227.0,0.0,3.0,2.0,3.0,2.0,2.0,28.0,0,1,0,1,0,1,0
228.0,0.0,3.0,1.0,3.0,1.0,2.0,45.0,1,0,0,1,0,1,0
229.0,0.0,1.0,1.0,3.0,2.0,2.0,396.0,1,0,1,0,0,0,1
230.0,0.0,1.0,1.0,1.0,1.0,0.0,2151.0,1,0,1,0,0,0,1
231.0,0.0,1.0,1.0,2.0,2.0,1.0,542.0,1,0,1,0,0,0,1
232.0,0.0,3.0,1.0,3.0,2.0,0.0,77.0,0,1,0,1,0,1,0
233.0,0.0,0.0,1.0,1.0,2.0,0.0,451.0,0,1,1,0,0,0,1
234.0,0.0,1.0,1.0,3.0,3.0,2.0,880.0,0,1,1,0,0,1,0
235.0,0.0,3.0,3.0,3.0,3.0,2.0,195.0,0,1,1,0,0,1,0
236.0,0.0,3.0,0.0,1.0,2.0,0.0,1764.0,0,1,1,0,0,0,1
237.0,0.0,1.0,1.0,3.0,3.0,0.0,891.0,0,1,1,0,0,0,1
238.0,0.0,1.0,1.0,3.0,3.0,1.0,543.0,0,1,1,0,0,1,0
239.0,0.0,1.0,1.0,1.0,2.0,0.0,2360.0,1,0,1,0,0,0,1
240.0,0.0,1.0,1.0,2.0,2.0,1.0,696.0,1,0,1,0,0,0,1
241.0,0.0,3.0,3.0,3.0,3.0,2.0,182.0,0,1,1,0,0,1,0
242.0,0.0,1.0,3.0,1.0,1.0,0.0,3266.0,0,1,1,0,0,0,1
243.0,0.0,1.0,1.0,2.0,2.0,1.0,171.0,0,1,1,0,0,0,1
244.0,0.0,1.0,1.0,1.0,1.0,0.0,2063.0,1,0,1,0,0,0,1
245.0,0.0,1.0,3.0,3.0,2.0,2.0,306.0,0,1,1,0,0,1,0
246.0,0.0,3.0,0.0,1.0,1.0,0.0,2129.0,1,0,1,0,0,0,1
247.0,0.0,3.0,1.0,3.0,3.0,2.0,1807.0,0,1,1,0,0,1,0
248.0,0.0,1.0,1.0,1.0,1.0,0.0,2975.0,1,0,1,0,0,0,1
249.0,0.0,0.0,0.0,1.0,1.0,0.0,1556.0,0,1,1,0,0,0,1
250.0,0.0,3.0,2.0,3.0,1.0,2.0,42.0,0,1,1,0,0,1,0
251.0,0.0,1.0,1.0,3.0,1.0,2.0,2817.0,1,0,1,0,0,0,1
252.0,0.0,0.0,0.0,3.0,3.0,1.0,1364.0,0,1,1,0,0,0,1
253.0,0.0,1.0,2.0,3.0,2.0,2.0,475.0,1,0,1,0,0,0,1
254.0,0.0,1.0,1.0,1.0,1.0,0.0,2289.0,0,1,1,0,0,0,1
255.0,0.0,2.0,0.0,3.0,2.0,1.0,165.0,0,1,0,1,0,1,0
256.0,0.0,1.0,1.0,1.0,2.0,0.0,1172.0,0,1,1,0,0,0,1
257.0,0.0,3.0,1.0,3.0,3.0,2.0,259.0,0,1,1,0,0,0,1
258.0,0.0,2.0,1.0,2.0,2.0,1.0,1588.0,0,1,1,0,0,0,1
259.0,0.0,3.0,0.0,1.0,2.0,0.0,2464.0,1,0,1,0,0,0,1
260.0,0.0,3.0,1.0,3.0,3.0,1.0,26.0,0,1,0,1,0,1,0
261.0,0.0,3.0,3.0,3.0,2.0,2.0,255.0,1,0,0,1,0,1,0
262.0,0.0,0.0,0.0,2.0,1.0,1.0,3330.0,0,1,1,0,0,0,1
263.0,0.0,1.0,1.0,1.0,1.0,0.0,2704.0,0,1,1,0,0,0,1
264.0,0.0,2.0,3.0,3.0,2.0,2.0,493.0,0,1,1,0,0,1,0
265.0,0.0,3.0,1.0,1.0,1.0,0.0,1359.0,1,0,1,0,0,0,1
266.0,0.0,1.0,1.0,3.0,3.0,2.0,690.0,1,0,1,0,0,1,0
267.0,0.0,0.0,0.0,1.0,1.0,0.0,1694.0,0,1,1,0,0,0,1
268.0,0.0,1.0,0.0,1.0,2.0,0.0,1657.0,1,0,1,0,0,0,1
269.0,0.0,1.0,0.0,3.0,1.0,,115.0,1,0,0,1,0,1,0
270.0,0.0,1.0,1.0,1.0,1.0,0.0,3800.0,1,0,1,0,0,0,1
271.0,0.0,1.0,0.0,2.0,2.0,1.0,3239.0,0,1,1,0,0,0,1
272.0,0.0,1.0,1.0,3.0,3.0,0.0,2628.0,0,1,1,0,0,0,1
273.0,0.0,3.0,0.0,3.0,1.0,2.0,1582.0,0,1,1,0,0,0,1
274.0,0.0,1.0,0.0,2.0,2.0,1.0,655.0,0,1,1,0,0,0,1
275.0,0.0,1.0,0.0,1.0,2.0,0.0,1588.0,1,0,1,0,0,0,1
276.0,0.0,2.0,0.0,3.0,2.0,2.0,324.0,0,1,1,0,0,1,0
277.0,0.0,1.0,0.0,3.0,3.0,2.0,108.0,1,0,0,1,0,1,0
278.0,0.0,1.0,0.0,3.0,2.0,2.0,882.0,1,0,1,0,0,0,1
279.0,0.0,0.0,0.0,1.0,1.0,0.0,4130.0,0,1,1,0,0,0,1
280.0,0.0,3.0,0.0,3.0,2.0,2.0,106.0,1,0,1,0,0,1,0
281.0,0.0,1.0,1.0,1.0,1.0,0.0,2772.0,0,1,1,0,0,0,1
282.0,0.0,2.0,0.0,3.0,3.0,2.0,241.0,0,1,1,0,0,0,1
283.0,0.0,2.0,3.0,3.0,3.0,2.0,183.0,0,1,0,1,0,1,0
284.0,0.0,1.0,0.0,3.0,1.0,2.0,853.0,1,0,1,0,0,0,1
285.0,0.0,1.0,1.0,1.0,1.0,0.0,3780.0,1,0,1,0,0,0,1
286.0,0.0,1.0,2.0,3.0,3.0,0.0,70.0,1,0,1,0,0,0,1
287.0,0.0,1.0,1.0,1.0,1.0,0.0,2309.0,1,0,1,0,0,0,1
288.0,0.0,3.0,1.0,3.0,3.0,2.0,67.0,0,1,0,1,0,1,0
289.0,0.0,3.0,3.0,3.0,2.0,1.0,10.0,0,1,0,1,0,1,0
290.0,0.0,1.0,1.0,1.0,1.0,0.0,3683.0,1,0,1,0,0,0,1
291.0,0.0,3.0,0.0,3.0,3.0,0.0,144.0,1,0,1,0,0,0,1
292.0,0.0,1.0,0.0,2.0,2.0,1.0,375.0,0,1,1,0,0,0,1
293.0,0.0,1.0,1.0,1.0,1.0,0.0,1441.0,1,0,1,0,0,0,1
294.0,1.0,2.0,0.0,1.0,1.0,0.0,481.0,0,1,1,0,0,0,1
295.0,1.0,1.0,2.0,1.0,2.0,0.0,1943.0,0,1,1,0,0,0,1
296.0,1.0,3.0,2.0,3.0,3.0,0.0,531.0,0,1,1,0,0,1,0
297.0,1.0,3.0,1.0,3.0,2.0,1.0,1862.0,0,1,0,1,0,1,0
298.0,1.0,0.0,0.0,1.0,1.0,0.0,1740.0,0,1,1,0,0,0,1
299.0,1.0,3.0,2.0,3.0,3.0,2.0,1808.0,0,1,0,1,0,1,0
300.0,1.0,0.0,0.0,1.0,1.0,0.0,977.0,0,1,1,0,0,0,1
301.0,1.0,3.0,0.0,2.0,1.0,1.0,941.0,0,1,1,0,0,0,1
302.0,1.0,3.0,0.0,1.0,1.0,0.0,2054.0,0,1,1,0,0,0,1
303.0,1.0,0.0,0.0,1.0,1.0,0.0,772.0,0,1,1,0,0,1,0
