10345.0,1.0,0.81,9.0,-1.1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
10346.0,2.0,0.592,10.0,1.1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10347.0,1.0,1.317,8.0,2.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10352.0,2.0,1.185,10.0,0.8,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10355.0,1.0,1.499,8.0,-2.7,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
10358.0,1.0,1.121,10.0,-0.4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10362.0,2.0,0.81,10.0,-0.8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10384.0,2.0,2.499,10.0,-2.7,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10385.0,2.0,0.791,9.0,-1.9,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10386.0,1.0,0.899,3.0,2.5,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
10387.0,0.0,1.185,2.0,1.3,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10390.0,2.0,0.791,5.0,-2.1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10396.0,2.0,0.5,10.0,-2.8,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10404.0,2.0,0.791,9.0,-2.4,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
10412.0,2.0,0.913,8.0,-1.1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
10413.0,1.0,0.595,8.0,0.4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10415.0,2.0,0.81,3.0,-1.1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10416.0,2.0,1.777,10.0,0.6,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10418.0,2.0,0.791,6.0,-2.0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10419.0,2.0,0.751,9.0,-2.0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
10421.0,2.0,1.317,5.0,1.8,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
10424.0,2.0,0.791,7.0,-2.2,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10429.0,2.0,0.395,9.0,-2.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10433.0,2.0,0.382,10.0,-2.9,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10437.0,0.0,0.751,5.0,-2.0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
10440.0,2.0,0.395,6.0,-2.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10443.0,2.0,1.681,5.0,-0.4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10445.0,2.0,0.395,11.0,-2.1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10447.0,1.0,0.899,4.0,3.3,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
10448.0,2.0,0.791,6.0,-2.1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10449.0,2.0,0.659,5.0,2.8,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
10450.0,2.0,0.913,7.0,-1.3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10451.0,2.0,1.777,7.0,1.1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10455.0,2.0,1.976,6.0,-2.5,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
10464.0,1.0,0.81,10.0,-1.1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
10468.0,2.0,0.405,8.0,-0.6,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10469.0,1.0,0.899,3.0,2.9,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
10470.0,1.0,3.057,12.0,-2.8,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
10471.0,2.0,0.376,7.0,-2.5,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
10479.0,1.0,0.751,10.0,-2.3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10485.0,1.0,0.395,6.0,-2.5,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10488.0,1.0,1.369,5.0,-0.6,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10491.0,2.0,1.499,7.0,-3.1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
10492.0,2.0,0.5,8.0,-2.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10496.0,2.0,1.127,7.0,-2.1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10498.0,2.0,0.376,10.0,-1.7,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10500.0,1.0,0.395,9.0,-2.2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10501.0,2.0,0.659,5.0,3.3,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10506.0,1.0,1.2,4.0,1.4,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10507.0,1.0,0.659,12.0,1.7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10508.0,0.0,0.791,3.0,-1.7,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
10509.0,1.0,0.405,7.0,-1.1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10511.0,2.0,1.581,10.0,-1.6,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10512.0,2.0,1.369,11.0,-1.3,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10516.0,2.0,0.913,1.0,-0.8,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10520.0,2.0,1.121,8.0,0.4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10521.0,2.0,0.395,9.0,-2.5,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10525.0,2.0,0.791,6.0,-2.0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
10527.0,2.0,2.499,8.0,-2.6,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
10530.0,1.0,0.791,10.0,-2.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10531.0,1.0,1.499,10.0,-3.2,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
10532.0,2.0,1.186,6.0,-1.9,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10533.0,2.0,1.189,6.0,-0.5,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10534.0,2.0,1.2,9.0,0.7,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10535.0,1.0,0.395,11.0,-1.7,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10537.0,1.0,0.405,9.0,-1.4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10541.0,0.0,1.999,8.0,-3.1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10548.0,1.0,0.395,10.0,-2.2,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10554.0,2.0,0.791,6.0,-2.3,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10570.0,1.0,0.376,8.0,-1.8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10576.0,2.0,1.502,8.0,-2.0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10577.0,2.0,0.913,8.0,-1.1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
10581.0,2.0,0.751,7.0,-2.2,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
10584.0,2.0,0.595,8.0,-0.1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10585.0,2.0,0.592,9.0,1.2,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10587.0,2.0,1.2,6.0,1.1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
10590.0,1.0,0.456,8.0,-1.1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10593.0,0.0,0.751,5.0,-1.9,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10594.0,1.0,2.369,7.0,0.8,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10595.0,2.0,1.681,4.0,-0.3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
10596.0,2.0,1.146,10.0,-2.9,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10603.0,2.0,1.777,8.0,0.7,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10604.0,1.0,1.214,12.0,-1.3,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10606.0,2.0,1.185,11.0,1.4,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10607.0,1.0,0.913,8.0,-1.4,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
10609.0,2.0,0.791,11.0,-2.0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10614.0,2.0,0.751,10.0,-2.3,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10619.0,1.0,0.395,12.0,-1.9,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10627.0,2.0,2.634,12.0,1.5,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
10628.0,2.0,1.999,11.0,-2.8,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10629.0,1.0,1.185,9.0,1.4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10634.0,2.0,0.81,9.0,-1.5,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10636.0,2.0,1.999,10.0,-3.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10638.0,1.0,0.405,10.0,-1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10639.0,2.0,0.395,9.0,-2.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10641.0,1.0,1.911,6.0,-2.7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10643.0,2.0,0.376,10.0,-2.0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10648.0,2.0,0.405,6.0,-1.4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10655.0,2.0,1.2,9.0,0.9,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
10658.0,2.0,1.127,7.0,-2.2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10661.0,2.0,0.791,10.0,-1.9,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10663.0,2.0,2.241,8.0,0.1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10666.0,2.0,0.791,8.0,-2.2,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10669.0,2.0,0.376,3.0,-2.0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10672.0,2.0,1.784,8.0,0.2,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10674.0,2.0,0.592,12.0,1.3,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10677.0,2.0,0.81,5.0,-0.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10678.0,2.0,0.899,7.0,2.3,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10679.0,2.0,1.8,2.0,0.8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10681.0,2.0,1.317,9.0,1.7,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
10683.0,2.0,0.395,7.0,-1.8,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10685.0,2.0,0.456,10.0,-0.8,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10688.0,2.0,2.281,4.0,-1.5,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
10690.0,2.0,0.395,10.0,-2.1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
10691.0,2.0,1.214,3.0,-1.1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10693.0,2.0,0.405,9.0,-1.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10694.0,1.0,1.127,8.0,-2.1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10704.0,0.0,0.405,8.0,-1.1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
10709.0,2.0,0.899,1.0,3.0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
10711.0,2.0,0.659,9.0,2.3,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
10712.0,2.0,0.751,8.0,-2.3,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10713.0,2.0,0.456,10.0,-1.4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10716.0,0.0,0.456,7.0,-1.0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10718.0,2.0,0.376,9.0,-1.7,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10723.0,2.0,0.764,9.0,-3.1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10727.0,2.0,1.317,5.0,2.2,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10730.0,1.0,0.56,3.0,0.2,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10731.0,2.0,1.681,10.0,0.1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10734.0,2.0,1.317,4.0,2.2,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10743.0,2.0,0.913,8.0,-0.7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10746.0,2.0,1.2,6.0,0.8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10748.0,2.0,0.764,9.0,-2.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10750.0,2.0,0.751,9.0,-2.2,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
10751.0,2.0,0.791,9.0,-2.0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10753.0,1.0,1.317,6.0,2.8,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
10754.0,2.0,0.791,12.0,-2.3,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10758.0,2.0,0.899,10.0,2.1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10764.0,2.0,2.999,4.0,-2.7,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10765.0,1.0,0.791,8.0,-1.6,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10769.0,1.0,0.791,9.0,-2.0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10770.0,2.0,0.751,9.0,-1.9,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10771.0,2.0,0.751,10.0,-1.9,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10774.0,2.0,1.2,6.0,1.3,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10775.0,2.0,1.681,12.0,0.0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10776.0,2.0,0.751,6.0,-1.8,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10777.0,2.0,0.592,7.0,0.7,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10778.0,1.0,1.214,9.0,-0.7,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10780.0,1.0,0.913,9.0,-0.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10784.0,2.0,0.751,9.0,-2.1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
10796.0,2.0,0.81,11.0,-0.9,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
10797.0,1.0,1.2,9.0,0.8,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10799.0,1.0,0.405,11.0,-0.9,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10801.0,1.0,0.791,10.0,-2.1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10802.0,2.0,0.751,10.0,-1.8,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
10803.0,0.0,0.405,3.0,-0.8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10804.0,2.0,1.784,7.0,-0.5,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10806.0,2.0,1.499,7.0,-3.1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10808.0,0.0,0.751,8.0,-1.9,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10809.0,0.0,1.317,7.0,1.9,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10811.0,2.0,1.499,7.0,-3.1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10815.0,2.0,0.791,8.0,-1.8,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
10817.0,1.0,0.751,5.0,-2.2,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
10818.0,2.0,1.825,8.0,-1.0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10820.0,2.0,0.751,12.0,-2.4,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10821.0,2.0,0.405,9.0,-1.2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10822.0,1.0,1.8,8.0,0.8,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10825.0,2.0,0.659,6.0,1.8,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
10826.0,1.0,1.186,8.0,-2.3,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10829.0,2.0,1.798,5.0,2.0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
10837.0,2.0,0.913,8.0,-1.2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10838.0,2.0,0.764,7.0,-2.8,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10840.0,2.0,0.764,9.0,-2.9,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10842.0,1.0,0.913,6.0,-0.8,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10851.0,2.0,0.376,10.0,-2.1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10852.0,1.0,1.581,8.0,-1.6,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
10853.0,2.0,1.121,6.0,0.1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10856.0,1.0,2.372,10.0,-2.4,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10858.0,2.0,0.376,9.0,-2.0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10870.0,2.0,1.317,5.0,1.5,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10874.0,1.0,1.2,6.0,1.4,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10875.0,2.0,0.81,8.0,-1.2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10876.0,2.0,0.913,5.0,-1.0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10877.0,2.0,0.395,8.0,-2.3,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10878.0,0.0,0.376,3.0,-1.8,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10879.0,0.0,0.751,9.0,-2.3,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10880.0,0.0,2.4,7.0,0.8,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10887.0,1.0,0.791,10.0,-2.3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10889.0,2.0,0.659,6.0,1.8,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10895.0,2.0,0.791,6.0,-2.4,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
10898.0,2.0,0.395,8.0,-2.2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
10900.0,2.0,0.791,10.0,-1.9,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10902.0,2.0,2.378,4.0,0.1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10903.0,2.0,1.127,6.0,-2.1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10906.0,1.0,1.681,9.0,0.1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10910.0,2.0,0.751,9.0,-1.7,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10912.0,0.0,0.764,8.0,-2.6,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10917.0,2.0,0.751,11.0,-2.3,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10918.0,1.0,0.81,12.0,-1.1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10919.0,2.0,0.405,8.0,-1.0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10922.0,1.0,0.764,10.0,-3.1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10923.0,2.0,1.502,11.0,-1.9,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
10926.0,0.0,0.6,11.0,0.6,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10928.0,2.0,1.189,2.0,0.4,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10929.0,2.0,0.81,11.0,-1.5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10931.0,2.0,1.0,11.0,-3.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
10934.0,2.0,0.592,10.0,1.3,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10937.0,2.0,0.81,6.0,-1.3,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
10938.0,2.0,0.81,8.0,-0.9,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10939.0,2.0,0.913,8.0,-0.8,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
10945.0,2.0,0.456,7.0,-1.2,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
10953.0,2.0,0.395,7.0,-1.8,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
10954.0,1.0,0.456,9.0,-0.6,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10955.0,1.0,1.121,5.0,-0.5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10957.0,2.0,0.376,7.0,-2.5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
10958.0,1.0,0.56,8.0,-0.2,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10960.0,2.0,0.6,0.0,0.8,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
10961.0,2.0,0.81,8.0,-1.5,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
10964.0,2.0,1.2,4.0,1.0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
10972.0,1.0,0.791,8.0,-1.7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10973.0,2.0,2.499,8.0,-2.8,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
10978.0,2.0,1.317,0.0,3.6,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
10981.0,2.0,0.899,8.0,2.1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
