dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.mean.relative,best_node.sd,best_node.sd.relative,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,ch,class_conc.mean,class_conc.sd,class_ent,cls_coef,cohesiveness.mean,cohesiveness.sd,conceptvar.mean,conceptvar.sd,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.mean.relative,elite_nn.sd,elite_nn.sd.relative,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,impconceptvar.mean,impconceptvar.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.mean.relative,linear_discr.sd,linear_discr.sd.relative,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.mean.relative,naive_bayes.sd,naive_bayes.sd.relative,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,one_itemset.mean,one_itemset.sd,one_nn.mean,one_nn.mean.relative,one_nn.sd,one_nn.sd.relative,p_trace,pb,random_node.mean,random_node.mean.relative,random_node.sd,random_node.sd.relative,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1.mean,t1.sd,t2,t3,t4,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,vdb,vdu,w_lambda,wg_dist.mean,wg_dist.sd,worst_node.mean,worst_node.mean.relative,worst_node.sd,worst_node.sd.relative
60,0.0159703227866576,0.0450258356122749,0.3429829569118998,0.7029509915849971,0.0822898032200357,0.9106493506493504,4.0,0.2077187370111692,6.0,0.2555855667489857,0.9104605632476874,0.7673832168349407,,0.0,306.04941928258546,0.0136658861425285,0.0780377825001507,0.2555855667489857,0.7261592413609164,142.41413237924866,0.5409480000117668,0.0813769936269976,0.1851804527156978,0.0282768828296826,0.0370936371516867,8319.064683562196,255900.9353801705,0.9889459544373272,944344664.2101772,6404847143.3616,0.844577922077922,1.0,0.285690346055307,7.0,40.144278633724056,0.9788986349693296,0.0928168399225384,0.0288300501073461,,0.0,,0.9338103756708408,,0.0840787119856887,,0.5,0.6463892042689192,8.839490465606833,53.08224726845326,611734.0016947633,4.419106990008368,24.119702675265675,0.9937235477096784,0.0418646658135989,11.554561717352415,26.083621846204714,12.152173913043478,612077.2504139115,21.02173913043478,96.55821252382992,0.5922018488706634,0.6948307773599426,37.61140681089893,12.800329361329904,0.0193019167727397,,0.0196779964221824,,0.0143112701252235,,27.0,6.37037037037037,1.842827011960536,0.037037037037037,0.1480184823837333,512.8825396825397,392.0032474582216,0.5,0.130945700219731,1.432362099906242,0.8749350649350649,2.0,0.1472101616518335,5.0,0.8872571452344302,14.24585217391304,65.24299421649205,64297.77173913043,435929.0406966319,589.2237497083303,3941.4406979297446,14.293478260869565,63.27282865030318,0.7065217391304348,3.600271728875353,0.0063666747902221,0.0198348462000892,0.0679785330948121,0.1059967547883979,0.1456453747431751,0.035778175313059,0.1859029909167412,0.0322003577817531,0.1766899637709024,0.9749350649350648,7.0,0.0192371766178098,3.0,26.0,0.5652173913043478,0.0465116279069767,2.888888888888889,1.8333333333333333,2.888888888888889,4.136557881996952,46.0,43.0,0.0,2.0,0.0009661835748792,1.0,559.0,0.0,46.0,44.0,0.1771584149838751,52.87159988737713,,0.4181818181818181,0.4512704220965107,0.8995779220779221,3.0,0.0752801981564764,4.0,0.5888770014799416,-0.5779118693702622,0.957077922077922,5.0,0.009167631314336,1.0,64297.0652173913,435927.6399431144,1.432362099906242,0.0,4537.11090581306,30729.25760630965,,0.9354355495172216,6.115665764552845,1.3597619457655608,0.4687363963079879,0.1165178360544274,0.0020576131687242,0.0017232189360671,0.0822898032200357,0.0017889087656529,0.0217391304347826,15.430686363049928,68.7492413167626,5.509433962264151,2.090478795997867,0.1025797963723439,0.1090662951752676,0.1074942129629629,0.1151012226275131,0.4907975460122699,0.4175142353525779,944344664.2101772,6404846908.180621,0.0217391304347826,0.1170968946520291,1.106415747401596,5.2683230683655997e-11,0.4111229985200584,1.4974655492600095,0.039915979262774,0.9677922077922076,6.0,0.018457886599136,2.0
61,0.0017299724927375,0.0041648318565486,0.3429829569118998,0.7029509915849971,0.0822898032200357,0.9535714285714284,2.0,0.1468200342221033,7.0,0.1593500626856344,0.9524079320113314,0.9999999999999848,,0.0,1122.3359680583194,0.0232749126675639,0.1472860443495954,0.1593500626856344,0.7162961070815669,142.41413237924866,0.5409480000117668,0.0445566021874883,0.1430346603543982,0.0282768828296826,0.0370936371516867,8319.064683562196,255900.9353801705,0.9885035361404454,944344664.2101772,6404847143.3616,1.0,6.5,0.0,1.5,21.934785693164372,0.9624646495210004,0.1753123244205924,0.0115711869023008,,0.0,,0.0,,0.0,,0.5,0.6742180936894988,8.839490465606833,53.08224726845326,1129514.5580962268,4.419106990008368,24.119702675265675,0.9937235477096784,0.0418646658135989,6.306797853309481,19.97291694128955,12.152173913043478,1129514.736139406,21.02173913043478,96.55821252382992,0.495068300219159,0.6926623876480037,37.61140681089893,12.800329361329904,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.5,0.6742180936894988,4.0,0.0,0.5,0.0,33114703142429.12,0.9928246753246752,4.0,0.0092637784677425,5.0,0.518690736396773,14.24585217391304,65.24299421649205,64297.77173913043,435929.0406966319,589.2237497083303,3941.4406979297446,14.293478260869565,63.27282865030318,0.7065217391304348,3.600271728875353,0.007264719378375,0.0270721134868024,0.0035778175313059,0.0527447235697201,0.0055582171271791,0.0,0.0,0.0,0.0,1.0,6.5,0.0,1.5,1.0,0.0217391304347826,0.0017889087656529,1.0,,1.0,,46.0,43.0,0.0,2.0,0.0009661835748792,1.0,559.0,0.0,46.0,44.0,0.110453046672598,46.21214117820727,,0.4181818181818181,0.4512704220965107,0.9981818181818184,5.0,0.0057495957457606,3.0,0.9999999999999698,-0.8108590589818766,0.9767532467532468,3.0,0.008603998202449,4.0,64297.0652173913,435927.6399431144,33114703142429.12,1.0,4537.11090581306,30729.25760630965,,0.9773855559813082,6.115665764552845,1.3597619457655608,0.4687363963079879,0.1165178360544274,0.0017889087656529,0.0,0.0822898032200357,0.0017889087656529,0.0217391304347826,15.430686363049928,68.7492413167626,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.4907975460122699,0.4175142353525779,944344664.2101772,6404846908.180621,0.0217391304347826,0.1474419561548971,0.5451370687185642,2.9429319106362875e-06,3.0198066269804264e-14,1.4974655492600095,0.039915979262774,0.9464285714285716,1.0,0.1448276792928147,6.0
62,0.1304329314136625,0.2149317816003617,0.2077096560250006,0.3030773354658219,0.7123893805309734,0.8446640316205534,4.0,0.0645935750115278,2.0,0.8147658848086416,0.3943414020748192,0.9386758326177214,,0.0,14.840406593524929,0.2000470117419504,0.2357525104700666,0.8147658848086416,0.7876106204646017,12.043694690265486,3.079928553190897,0.3738958750114349,0.1972714642623639,0.0537042070634929,0.1059331541310846,0.0031652909849331,0.0100953164142018,0.9987807276302852,0.051919114189218,0.151491874261771,0.8047430830039526,3.0,0.0817278572325378,6.0,55.14198195979877,0.979779553483807,0.0578839763740411,0.0250087345463258,,0.0,,0.4070796460176991,,0.0,,0.5,0.3504245995260767,0.0,0.0,1.6558091286660688,0.0,0.0,0.995575221238938,0.0665190105237739,4.412610619469026,2.7345106213733,1.403726708074534,4.001443895750343,0.0854037267080745,0.2782557137527006,1.0076997591904897,0.2802000761569109,89.7350524073723,88.21887396282082,0.0,,0.0,,0.0,,11.0,4.545454545454546,1.809068067466582,0.0909090909090909,0.1805761226334442,81.77142857142857,64.86689920325233,0.5,0.0642824346533224,7.411300392156504,0.8938735177865611,6.0,0.0749487092900991,5.0,0.946413188190148,0.0046043478260869,0.0584226244145045,1.0,0.0,0.4285714285714285,0.4409264441895488,0.4130434782608695,0.4923325140063634,0.0,0.0,0.0147757816431525,0.0500376553586174,0.1283185840707964,0.3212587904577484,0.184287452990409,0.0619469026548672,0.241594180971423,0.0176991150442477,0.1321481246316338,0.9112648221343872,7.0,0.0922663663621895,7.0,10.0,0.062111801242236,0.0442477876106194,1.4285714285714286,0.5345224838248488,1.1111111111111112,0.3333333333333333,161.0,161.0,0.0,2.0,0.011723602484472,1.0,226.0,0.0,161.0,147.0,0.5647526758715391,13.057439466917051,,0.6121673003802282,0.4303059523905886,0.8893280632411067,5.0,0.066407605932821,3.0,0.8811123187405725,0.0268610696679791,0.7480237154150198,1.0,0.0174354153726825,1.0,1.0,0.0,7.411300392156504,0.0,0.1842374163580028,0.1344917717063553,,0.0322455563488625,0.8321136135057636,9.55050037728755,0.4977777777777777,0.0,0.1428571428571428,0.3643101968512734,0.7123893805309734,0.1991150442477876,0.2795031055900621,0.4119473876507123,0.4755951686352303,3.809523809523809,1.9395630337539336,0.1328613305114197,0.1300892807515223,0.2201704545454545,0.1452712551436888,0.4750953392914325,0.3940214279364523,0.051919114189218,0.0702111853335817,0.0062111801242236,0.0439594401481089,3.0640074833946227,2.5177579677808883e-05,0.1188876812594275,3.936170478179062,0.3585509729305694,0.792094861660079,2.0,0.0743776482395103,4.0
63,0.0623711424208456,0.1421767332472323,0.699024097034098,0.7101449026240352,0.6774193548387096,,2.0,,2.0,0.9554189905653108,0.1152756591850076,,,0.0,,0.0614396843549685,0.1083923839463771,0.9554189905653108,200000001.0,inf,,,,,,,,1.0108695652173914,,,,3.0,,3.0,17.080711982507434,,,,,,,0.0,,0.0,,0.5,0.1748758706160278,,,,,,,,,,1.4761904761904765,,,,1.5985075392719288,0.6472856916859672,,,,,,,,,,,,,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,0.0559355483274799,0.0898553741148907,0.0,,,,,,,,5.0,,5.0,,,,,,,,63.0,47.0,0.0,2.0,0.0527393753200204,,93.0,10.0,63.0,47.0,0.6622459795637742,11.49695619218024,,0.4228187919463087,0.3598630412648237,,6.0,,6.0,,,0.7444444444444445,1.0,0.1780861522988342,1.0,,,,0.0,,,,,,,0.3800795530841968,0.1991849117296794,1.0,,0.6774193548387096,,,180.3954051796157,813.131136760058,,,,,,,0.4891294376662691,0.2742079959520736,,,,,,,,,,,7.0,,7.0
64,0.0208717194391829,0.0439490444958404,0.5944135632878108,0.7395596252314789,0.3317073170731707,,2.0,,2.0,0.9737326459226808,0.0698571625407614,,,0.0,,0.1196358641217259,0.1726384096221369,0.9737326459226808,200000001.0,inf,,,,,,,,1.0049019607843137,,,,3.0,,3.0,12.429044861458348,,,,,,,0.0,,0.0,,0.5,0.134522753494026,,,,,,,,,,3.014705882352941,,,,1.4898028886435055,0.6396294855100592,,,,,,,,,,,,,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,0.0783433205669859,0.1418637589258463,0.0,,,,,,,,5.0,,5.0,,,,,,,,68.0,51.0,0.0,2.0,0.0285338015803336,,205.0,6.0,68.0,52.0,0.6749400381404818,6.5872909009462886,,0.4358974358974359,0.3876233605615045,,6.0,,6.0,,,0.5952380952380951,1.0,0.0180980226206212,1.0,,,,0.0,,,,,,,0.3861932950212851,0.1986558717934489,1.0,,0.3317073170731707,,,290.72598876135817,1530.9245616664875,,,,,,,0.4935956467141063,0.309434022063683,,,,,,,,,,,7.0,,7.0
65,0.0906124720635743,0.1752226492170299,0.741494550298377,0.8143756958036836,0.0628140703517587,,2.0,,2.0,0.9981776939539824,0.0050376564822045,,,0.0,,0.1047936046039395,0.1599685691629584,0.9981776939539824,200000001.0,inf,,,,,,,,1.0025188916876575,,,,3.0,,3.0,8.901139342507065,,,,,,,0.0,,0.0,,0.5,0.035533004079726,,,,,,,,,,15.92,,,,1.6275318029509611,0.6859464871132148,,,,,,,,,,,,,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,0.1121404413013985,0.1807846297487633,0.0,,,,,,,,5.0,,5.0,,,,,,,,25.0,21.0,0.0,2.0,0.0466666666666666,,398.0,1.0,25.0,19.0,0.6918840542620308,5.6121957582231285,,0.390625,0.3671989281255153,,6.0,,6.0,,,0.6409615384615386,1.0,0.0831350094583969,1.0,,,,0.0,,,,,,,0.4199910405952534,0.1841645931019525,1.0,,0.0628140703517587,,,125.80788333333332,570.4195937139555,,,,,,,0.484472049689441,0.2900709970994657,,,,,,,,,,,7.0,,7.0
66,0.1583443415125914,0.1085551726943393,2.243884484321616,0.1404722053062552,0.0943396226415094,0.94375,6.5,0.0748261874836165,2.0,0.9244571409964928,0.1865719819238218,0.8867197649636525,,0.0,83.56929229069931,0.1046292591283399,0.0622262762105657,0.9244571409964928,0.632719543543371,60.721698113207545,9.260449158499188,0.3990420452552841,0.1663118888635773,0.3806619379597649,0.2779756947485269,1091.5284023024783,5939.320319827939,0.9580447416606958,30173.43789772312,82349.47159754855,0.9125,3.0,0.1029090752935705,6.0,2.641692318159009,0.684799310378077,0.253450591081771,0.0582318490906557,,2.473502455335197e-07,,0.270440251572327,,0.0,,0.5,0.2268078354749303,,,834.635533717315,,,0.9634855929715394,0.0706213380194658,23.16194968553459,9.267181202528112,10.6,1059.790962856422,108.381,249.86830112652777,2.8183927934114674,0.2075784108064081,0.8381147422263726,1.5992496889852954,0.002870177875204,,0.0125786163522012,,0.0,,11.0,3.727272727272727,0.904534033733291,0.0909090909090909,0.1904604318786891,42.8,15.834813965858055,0.5,0.0642824346533224,3.67884285937676,0.94375,6.5,0.0687815584134132,1.0,0.8166211779597325,69.98662719999999,162.3778470749485,797.7873333333333,1904.6278512404865,558.4927966457022,1404.4911315930296,554.2893333333334,1413.9049712989236,412.8006666666667,1099.5104787551509,0.3499488319066413,0.2243278486546483,0.0817610062893081,0.1934746883609864,0.1820496926827965,0.0440251572327044,0.2057992123862582,0.0125786163522012,0.1117989483684942,0.9375,5.0,0.0883883476483184,4.0,10.0,0.6666666666666666,0.0628930817610062,2.0,1.0,1.4285714285714286,0.7867957924694431,15.0,0.0,0.0,2.0,0.3714285714285714,1.0,159.0,0.0,15.0,12.0,0.6407848608302267,5.412035931356488,,0.2027027027027027,0.0590590410841065,0.9245833333333332,4.0,0.0873444384372921,3.0,0.786271941577195,-0.4469074781987203,0.8995833333333334,2.0,0.0939211400886699,5.0,384.9866666666667,867.3176110174129,3.67884285937676,0.0,72.24234630986751,163.51435486580468,,0.3681080019305129,0.6156078212194331,0.8067405609790934,0.03172824870919,0.0372836020050867,0.0277777777777777,0.0866970190324369,0.0943396226415094,0.0125786163522012,0.1333333333333333,553.0297250859106,1399.8377821827048,2.952380952380953,1.3219754338182867,0.2027194882470373,0.100554838041136,0.2897727272727273,0.104667357288785,0.3232876712328767,0.083418777120872,30173.437897723117,78990.31859357511,0.0666666666666666,0.2157974841483604,1.121491100333759,2.5611531169351404e-06,0.2137280584228049,0.9122142389654396,0.1859283510832528,0.5725,1.0,0.2052945039043504,7.0
67,0.0194611783487277,0.0420520200805732,0.5514521216707133,0.6991360229258332,0.3707317073170731,,2.0,,2.0,0.9116539980612604,0.2142098330004674,,,0.0,,0.0807782607587953,0.1593801239562283,0.9116539980612604,200000001.0,inf,,,,,,,,1.0049019607843137,,,,3.0,,3.0,38.28052627147916,,,,,,,0.0,,0.0,,0.5,0.2449003973865604,,,,,,,,,,2.6973684210526314,,,,1.4392910344430214,0.6779121667958892,,,,,,,,,,,,,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,0.0238150852889524,0.0384467227935021,0.0,,,,,,,,5.0,,5.0,,,,,,,,76.0,61.0,0.0,2.0,0.027719298245614,,205.0,6.0,76.0,59.0,0.6319103984023644,22.155580380244373,,0.4470588235294118,0.3937010997656435,,6.0,,6.0,,,0.6733333333333335,1.0,0.0195631298462877,1.0,,,,0.0,,,,,,,0.4028576071282391,0.1922741918318533,1.0,,0.3707317073170731,,,261.3124914420197,1449.584054196763,,,,,,,0.4958852078497573,0.3164260865971133,,,,,,,,,,,7.0,,7.0
68,0.111774764644123,0.1063128330537541,1.7701977044494923,0.8093809186634403,0.1257861635220125,0.94375,7.0,0.0748261874836165,1.0,0.9244571409964928,0.1865719819238218,0.8893647566781998,,0.0,83.56949797230753,0.0897811305191421,0.0646895424983123,0.9244571409964928,0.6140044496284389,44.24135220125786,4.9787894554424446,0.4014658725922956,0.1663505007563138,0.2928395920619123,0.2410306215522997,604.0630922398695,4439.13218445601,0.959636971578696,22630.045945782585,71948.16809464741,0.9125,4.0,0.1029090752935705,3.0,3.474585577432441,0.7492108289570002,0.2469773378150263,0.0567119357305714,,0.0,,0.270440251572327,,0.0,,0.5,0.2268078354749303,414.8272566279018,1223.025599268565,834.6356051120882,411.0278358659266,1215.398444185411,0.963740786921218,0.0707535321495311,17.64701257861635,6.679658459999721,7.95,1059.7899755716544,81.28575000000001,219.8235542505745,2.428592283337607,0.6784924832999658,3.448087631441992,10.556252115046448,0.0027441327040348,,0.0062893081761006,,0.0,,11.0,3.727272727272727,0.904534033733291,0.0909090909090909,0.1904604318786891,42.8,15.834813965858055,0.5,0.0642824346533224,3.783994753370816,0.925,6.0,0.1171122443546266,7.0,0.8892844428622285,52.4158404,142.838375407622,598.4905,1672.842686011402,418.8828050314466,1230.8702826856738,415.667,1238.4359751850848,309.70050000000003,961.432592335521,0.2660625621083778,0.2426004826211474,0.1572327044025157,0.1880767805265654,0.1876179103050627,0.0691823899371069,0.2545658218665783,0.0,0.0,0.9120833333333334,3.0,0.1109278001758434,5.0,10.0,0.5,0.0628930817610062,2.0,1.0,1.4285714285714286,0.5345224838248488,20.0,6.0,0.0,2.0,0.1999999999999999,1.0,159.0,0.0,20.0,16.0,0.6407848608302267,5.653313756064714,,0.2439024390243902,0.1776385772547976,0.9245833333333332,5.0,0.0873444384372921,2.0,0.7909696704212735,-0.4469071213947013,0.85,2.0,0.1148670729340851,6.0,288.79,763.8740064889457,3.783994753370816,0.0,54.22444528898259,143.96547641301376,,0.3681092031983505,1.2405755470070958,1.6458129206519718,0.1647771991901203,0.2232011003878309,0.0344827586206896,0.120457911124843,0.1257861635220125,0.0125786163522012,0.1,414.75373711340217,1226.4809715216518,2.952380952380953,1.3219754338182867,0.2027194882470373,0.100554838041136,0.2897727272727273,0.104667357288785,0.3710236220472441,0.1568074060601648,22630.045945782585,69117.27324956935,0.0499999999999999,0.1874413688338946,1.121486445467734,2.5611535578317623e-06,0.2090303295787265,1.383112113543124,0.1917728945499994,0.6599999999999999,1.0,0.1083012773085648,4.0
69,0.0590388168190116,0.1367360483022116,0.5338004002850969,0.6096073878908828,0.4277777777777777,0.861111111111111,6.0,0.0292803487052627,2.0,0.5813214987637029,0.6855983772819473,0.6624270367232057,,0.0,0.0896165638505186,0.1223885778893642,0.2032864016532263,0.5813214987637029,0.931578497077917,11.755729166666669,5.124866906868024,0.2221896059101595,0.2629742519256635,0.0906547266766048,0.1130065361480687,0.1382159647552943,2.6177054707707,0.989447548106766,38.71386904399139,310.4138161996838,0.7611111111111111,3.0,0.1777198979853344,6.0,67.16772990215227,0.985406278021009,0.0222549368007276,0.1342291628318951,,0.0,,0.8277777777777777,,0.6111111111111112,,0.5,0.510688230856951,2.93988589217921,13.02192757330926,3.5316723890944277,2.4384639242669115,11.042540471083344,0.9759483701959242,0.0707451733031178,2.0416666666666665,2.367637233837665,2.3376623376623376,64.30430720237575,1.7554870129870128,10.399794920161073,1.1064671254006424,0.6049345655418242,20.295254429036657,40.64596187055266,0.0652700678305832,,0.0388888888888888,,0.0388888888888888,,27.0,5.703703703703703,1.6828276298863267,0.037037037037037,0.0960027302555725,372.0063492063492,380.9704367515966,0.5,0.0261891400439462,0.7819263525307473,0.788888888888889,4.0,0.1007516333980403,5.0,0.9000925925925926,1.2005209090909092,7.751395506272979,6.448441558441558,25.69965856136773,3.606033189033189,14.712326125390206,3.5290909090909093,14.601222207478148,1.3512987012987012,7.05733536837444,0.0086547736481574,0.0129783808137395,0.3055555555555556,0.403300592731336,0.1422178506393276,0.2111111111111111,0.4092354076448748,0.0388888888888888,0.1938694166542065,0.3277777777777778,1.0,0.0805076485899413,4.0,26.0,0.3376623376623376,0.1444444444444444,2.888888888888889,1.8333333333333333,1.5294117647058822,1.0675700831106785,77.0,71.0,0.0,2.0,0.0105946684894053,1.0,180.0,1.0,77.0,65.0,0.4029413578669423,60.67699144838311,,0.4967741935483871,0.3809133049323897,0.6833333333333333,2.0,0.1815381619726292,7.0,0.4388095789818872,0.0306308333727644,0.861111111111111,6.0,0.0292803487052627,2.0,5.097142857142857,22.043071405602284,0.7819263525307473,0.0,1.3033723853892916,6.12389827805001,,-0.0379642079959296,1.4241931699898722,4.4991058659036085,0.4602600987405797,0.1281477151536334,0.0909090909090909,0.2830856512980114,0.4277777777777777,0.0111111111111111,0.0259740259740259,3.550666185666185,14.619485897303944,4.830188679245283,1.9974584722418924,0.1087809486492621,0.0877910197246451,0.1422164351851851,0.1175275977320233,0.5014804162084425,0.2924214604513463,38.713869043991394,309.5606777733179,0.0129870129870129,0.0340007627604932,26.815195045428776,8.213036113121009e-06,0.5611904210181128,3.5346539716963714,0.5950504897014143,0.861111111111111,6.0,0.0292803487052627,2.0
70,-6.250002346150688e-08,0.0,2.321928094887362,0.0,0.0064,0.4496671786994367,1.0,0.1412904408850593,5.0,0.9955616408715736,0.0122180211996151,0.7921643237730951,,0.0,115.92304449176493,0.0404688774764453,0.0007287071829869,0.9955616408715736,0.7618463492629263,241.808,24.13086849043283,0.401555004781537,0.0807930505813694,0.0,0.0,0.0,0.0,0.9911897435897437,2.003205128205128,0.0,0.5750384024577573,2.0,0.2122795776104869,6.0,8.028576247432698,0.8431189210352785,0.0031141079986891,0.128882084155898,,1.0,,1.0,,1.0,,0.5,0.0554371716450253,2.605171084697352,0.0,2.2474968944773472,2.1897810218978107,5.127900497022837e-16,0.983067531772953,0.0362683905568717,111.5512,17.260598592808165,156.25,4.154465297889316,2.0,0.0,3.1934874705764984,0.0042529911649096,-1.3054356480000002,0.0,0.0572962265147594,,0.048,,0.0816,,120.0,7.608333333333333,1.451141731510045,0.0083333333333333,0.0163601757368329,4425.819336219337,4421.893881431935,0.5,0.0589255650988789,1.684739011368976,0.9217101894521248,7.0,0.0917180302391329,2.0,0.95963392,1.4826,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.1240022651824381,0.0042529911649096,0.2144,0.4051065911857049,0.0862577760694284,0.1264,0.3325657829663178,0.1072,0.3096151457237492,0.8673579109062979,6.0,0.1082249661049167,4.0,119.0,29.75,0.1904,10.818181818181818,9.463806652908564,29.75,0.5,4.0,0.0,0.0,2.0,0.0,1.0,625.0,0.0,4.0,0.0,0.6900707444437642,17.724884512966185,,0.2,2.847661973129784e-17,0.7761648745519713,5.0,0.0518619873010896,1.0,0.627524315858885,-0.2781906268680843,0.6080389144905274,3.0,0.2603369847792817,7.0,4.0,0.0,1.684739011368976,0.0,1.4153462926807447,0.0,1.0046315284831644,0.1552739858077685,0.0,0.0,0.1987179487179487,0.0,0.0082644628099173,0.0340705759160406,0.0064,0.0064,1.0,3.0,0.0,6.644351464435147,1.949757445027746,0.1088139630660185,0.0874684763800106,0.0518880208333333,0.0438741204774421,0.32,0.0,2.003205128205128,0.0,0.25,0.0204872971608745,2.228396546565621,1.2879162545334652e-06,0.372475684141115,0.7709907678719828,0.0462398651438339,0.6654633896569381,4.0,0.1003933252265565,3.0
71,0.1337525622804636,0.0082510436040846,3.5392069314938053,0.0647012606012272,0.000999500249875,0.7262835820895521,4.0,0.2119665675215963,7.0,0.7964999003057881,0.4234261335559331,0.6709528282824,,0.0,18.33384368516442,0.0196475353015697,0.0243005080940778,0.7964999003057881,0.9927502807064308,999.2603698150924,4.589415666854378,0.3533772711917856,0.2248858088766651,0.4575081986212365,,45.95268000000001,,0.8022133933033483,166916.7651099844,236055.9192140394,0.2261915422885572,1.0,0.1707283420347211,4.0,5.209851905589691,0.8458804479612339,0.2051054050761268,0.1828423600819209,,0.2553258426966293,,0.632183908045977,,0.5327336331834083,,0.5,0.3664516402251123,369.9757602152813,520.2740722403505,128.77720310779938,123.36385810077716,171.53141969859382,0.9817730138903475,0.0129464615183923,365.43778110944527,221.5261756584852,1000.5,670.571743038443,500.11,706.9512176946864,4.1828234265244415,0.254496417460232,7.849862539436398,12.800982864212544,0.0546825930163137,,0.0664667666166917,,0.0964517741129434,,33.0,5.818181818181818,1.609630109965979,0.0303030303030303,0.0667096010756511,472.5587301587302,453.7528894523085,0.5,0.0214274782177741,0.8187694387124854,0.8845597014925373,7.0,0.0537147275995147,1.0,0.9539895219806388,370.72413,524.073421242209,1001.68,1413.251897150681,501.5479010494753,706.3319320915411,501.57,706.3006794559949,0.79,0.29698484809835,0.1528834052751513,0.1897951568590048,0.0324837581209395,0.0681160972288702,0.0986746293932798,0.0064967516241879,0.0803602583024891,0.128935532233883,0.3352123451512923,0.8132537313432836,6.0,0.1201973791939735,2.0,32.0,16.0,0.015992003998001,3.555555555555556,2.1278575558006176,16.0,2.8284271247461903,2.0,0.0,0.0,2.0,0.0,1.0,2001.0,0.0,2.0,1.0,0.5520916602132345,22.14971284897881,,0.0833333333333333,0.0207304001625105,0.2426194029850746,2.0,0.2083532267920883,6.0,0.4501776977801517,-0.0052168345283564,0.7136218905472635,3.0,0.1453367760722679,3.0,1000.89,1412.9549123025831,0.8187694387124854,0.0,288.9785513895648,408.4315412569727,,0.0065983157042188,-1.455984741877541,2.059073368571508,0.0086830357142857,0.0122796668697128,0.0526315789473684,0.1745696052411623,0.000999500249875,0.0004997501249375,0.5,501.5622064945878,706.3117011370472,4.923076923076923,1.9709427654336855,0.1199369801850681,0.1076828989123114,0.1331676136363636,0.0983186210398374,0.1527777777777778,0.029513756957653,166916.7651099844,236055.91026849445,0.5,0.0216092448087981,7.745553637618883,6.830492538483776e-10,0.5498223022198483,0.2730528470447692,0.0506008252174366,0.7586218905472636,5.0,0.1852011833473076,5.0
