29.0,12.0,303.0,28.0,0.0,29.0,13.0,772.0,42.0
30.0,10.0,379.0,30.0,1.0,30.0,15.0,954.0,55.0
31.0,13.0,371.0,32.0,1.0,31.0,14.0,702.0,34.0
32.0,6.0,155.0,14.0,0.0,32.0,14.0,613.0,32.0
33.0,11.0,259.0,25.0,0.0,33.0,14.0,825.0,47.0
34.0,11.0,384.0,30.0,1.0,34.0,11.0,537.0,30.0
35.0,17.0,465.0,42.0,1.0,35.0,11.0,600.0,36.0
36.0,11.0,383.0,40.0,0.0,36.0,11.0,491.0,36.0
37.0,16.0,482.0,49.0,0.0,37.0,14.0,888.0,58.0
38.0,10.0,157.0,21.0,1.0,38.0,14.0,605.0,47.0
39.0,15.0,293.0,33.0,1.0,39.0,11.0,497.0,35.0
40.0,8.0,211.0,22.0,0.0,40.0,15.0,419.0,34.0
41.0,14.0,215.0,23.0,0.0,41.0,13.0,494.0,42.0
42.0,6.0,93.0,11.0,1.0,42.0,14.0,524.0,47.0
43.0,13.0,251.0,25.0,1.0,43.0,11.0,430.0,35.0
44.0,16.0,286.0,30.0,0.0,44.0,13.0,444.0,30.0
45.0,13.0,258.0,28.0,0.0,45.0,15.0,659.0,47.0
46.0,13.0,262.0,33.0,1.0,46.0,12.0,442.0,36.0
47.0,13.0,192.0,27.0,1.0,47.0,13.0,411.0,30.0
48.0,11.0,298.0,20.0,0.0,48.0,18.0,590.0,42.0
49.0,11.0,176.0,17.0,0.0,49.0,18.0,515.0,47.0
50.0,8.0,95.0,11.0,1.0,50.0,17.0,440.0,51.0
51.0,7.0,105.0,10.0,1.0,51.0,13.0,533.0,44.0
52.0,6.0,86.0,11.0,0.0,52.0,13.0,445.0,41.0
53.0,8.0,177.0,12.0,0.0,53.0,15.0,404.0,40.0
54.0,9.0,184.0,17.0,1.0,54.0,17.0,362.0,37.0
55.0,6.0,145.0,9.0,1.0,55.0,11.0,506.0,34.0
56.0,5.0,129.0,9.0,0.0,56.0,14.0,353.0,36.0
57.0,6.0,81.0,7.0,0.0,57.0,12.0,492.0,37.0
58.0,11.0,167.0,14.0,1.0,58.0,11.0,344.0,33.0
59.0,8.0,148.0,9.0,1.0,59.0,12.0,477.0,41.0
60.0,8.0,128.0,9.0,0.0,60.0,10.0,411.0,32.0
61.0,12.0,241.0,17.0,0.0,61.0,8.0,351.0,11.0
62.0,5.0,51.0,5.0,1.0,62.0,12.0,409.0,23.0
63.0,8.0,163.0,11.0,1.0,63.0,14.0,463.0,37.0
64.0,5.0,119.0,7.0,0.0,64.0,12.0,377.0,27.0
65.0,6.0,125.0,9.0,0.0,65.0,13.0,443.0,30.0
66.0,11.0,253.0,21.0,1.0,66.0,11.0,344.0,28.0
67.0,11.0,123.0,14.0,1.0,67.0,11.0,423.0,22.0
68.0,8.0,102.0,11.0,0.0,68.0,8.0,200.0,20.0
69.0,4.0,39.0,4.0,0.0,69.0,8.0,299.0,17.0
70.0,9.0,111.0,11.0,1.0,70.0,8.0,204.0,17.0
71.0,6.0,102.0,7.0,1.0,71.0,10.0,326.0,22.0
72.0,6.0,129.0,9.0,0.0,72.0,10.0,292.0,17.0
73.0,12.0,196.0,15.0,0.0,73.0,11.0,277.0,25.0
74.0,8.0,128.0,11.0,1.0,74.0,11.0,380.0,17.0
75.0,14.0,198.0,22.0,1.0,75.0,11.0,228.0,25.0
76.0,9.0,95.0,11.0,0.0,76.0,11.0,226.0,23.0
77.0,13.0,166.0,17.0,0.0,77.0,9.0,332.0,16.0
78.0,10.0,61.0,10.0,1.0,78.0,10.0,228.0,22.0
79.0,12.0,133.0,12.0,1.0,79.0,11.0,172.0,22.0
80.0,7.0,144.0,15.0,0.0,80.0,7.0,284.0,14.0
81.0,12.0,167.0,17.0,0.0,81.0,8.0,228.0,17.0
82.0,7.0,100.0,10.0,1.0,82.0,11.0,180.0,15.0
83.0,6.0,97.0,10.0,1.0,83.0,8.0,225.0,16.0
84.0,12.0,154.0,17.0,0.0,84.0,12.0,216.0,19.0
85.0,8.0,126.0,12.0,0.0,85.0,9.0,176.0,14.0
86.0,17.0,207.0,23.0,1.0,86.0,13.0,252.0,22.0
87.0,10.0,154.0,15.0,1.0,87.0,9.0,126.0,11.0
88.0,14.0,199.0,21.0,0.0,88.0,13.0,528.0,27.0
89.0,12.0,187.0,16.0,0.0,89.0,10.0,714.0,16.0
90.0,10.0,136.0,14.0,1.0,90.0,11.0,435.0,28.0
91.0,8.0,150.0,10.0,1.0,91.0,8.0,193.0,22.0
92.0,10.0,132.0,12.0,0.0,92.0,15.0,565.0,36.0
93.0,7.0,138.0,9.0,0.0,93.0,12.0,386.0,30.0
94.0,10.0,128.0,11.0,1.0,94.0,18.0,694.0,42.0
95.0,6.0,125.0,8.0,1.0,95.0,15.0,579.0,40.0
96.0,8.0,151.0,12.0,0.0,96.0,12.0,464.0,37.0
97.0,10.0,144.0,16.0,0.0,97.0,4.0,166.0,16.0
98.0,9.0,220.0,14.0,1.0,98.0,10.0,308.0,30.0
99.0,10.0,172.0,14.0,1.0,99.0,14.0,445.0,32.0
100.0,9.0,167.0,11.0,0.0,100.0,12.0,432.0,34.0
101.0,11.0,165.0,14.0,0.0,101.0,10.0,345.0,32.0
102.0,8.0,114.0,8.0,1.0,102.0,9.0,253.0,21.0
103.0,12.0,158.0,14.0,1.0,103.0,8.0,229.0,28.0
104.0,7.0,73.0,7.0,0.0,104.0,9.0,196.0,21.0
105.0,11.0,144.0,12.0,0.0,105.0,9.0,285.0,28.0
106.0,6.0,32.0,5.0,1.0,106.0,7.0,225.0,25.0
107.0,10.0,130.0,11.0,1.0,107.0,14.0,340.0,25.0
108.0,7.0,161.0,16.0,0.0,108.0,10.0,349.0,30.0
109.0,7.0,169.0,11.0,0.0,109.0,12.0,339.0,28.0
110.0,8.0,142.0,15.0,1.0,110.0,12.0,473.0,36.0
111.0,11.0,137.0,17.0,1.0,111.0,10.0,338.0,30.0
112.0,8.0,139.0,12.0,0.0,112.0,10.0,433.0,42.0
113.0,10.0,149.0,17.0,0.0,113.0,14.0,323.0,40.0
114.0,7.0,135.0,10.0,1.0,114.0,11.0,156.0,22.0
115.0,9.0,160.0,15.0,1.0,115.0,8.0,80.0,11.0
116.0,9.0,290.0,17.0,0.0,116.0,12.0,441.0,41.0
117.0,9.0,135.0,11.0,0.0,117.0,15.0,462.0,36.0
118.0,15.0,173.0,17.0,1.0,118.0,13.0,453.0,30.0
119.0,6.0,100.0,8.0,1.0,119.0,11.0,200.0,22.0
120.0,11.0,137.0,15.0,0.0,120.0,14.0,449.0,37.0
121.0,8.0,120.0,11.0,0.0,121.0,15.0,600.0,33.0
122.0,7.0,100.0,11.0,1.0,122.0,15.0,750.0,27.0
123.0,10.0,140.0,12.0,1.0,123.0,13.0,320.0,34.0
124.0,5.0,132.0,10.0,0.0,124.0,12.0,429.0,28.0
125.0,10.0,178.0,16.0,0.0,125.0,13.0,513.0,25.0
126.0,9.0,139.0,15.0,1.0,126.0,11.0,191.0,30.0
127.0,10.0,142.0,14.0,1.0,127.0,8.0,257.0,22.0
128.0,8.0,107.0,10.0,0.0,128.0,10.0,275.0,22.0
129.0,6.0,72.0,5.0,0.0,129.0,8.0,244.0,20.0
130.0,6.0,55.0,7.0,1.0,130.0,9.0,359.0,14.0
131.0,12.0,258.0,23.0,1.0,131.0,8.0,231.0,17.0
132.0,5.0,49.0,5.0,0.0,132.0,7.0,232.0,11.0
133.0,4.0,164.0,15.0,0.0,133.0,10.0,230.0,21.0
134.0,3.0,42.0,4.0,1.0,134.0,4.0,104.0,10.0
135.0,6.0,70.0,5.0,1.0,135.0,12.0,228.0,23.0
136.0,5.0,57.0,7.0,0.0,136.0,12.0,299.0,28.0
137.0,4.0,45.0,4.0,0.0,137.0,24.0,504.0,60.0
138.0,6.0,72.0,10.0,1.0,138.0,6.0,174.0,16.0
139.0,2.0,19.0,2.0,1.0,139.0,15.0,438.0,45.0
140.0,1.0,8.0,1.0,0.0,140.0,14.0,372.0,34.0
141.0,3.0,47.0,2.0,0.0,141.0,12.0,223.0,23.0
142.0,4.0,78.0,10.0,1.0,142.0,8.0,267.0,20.0
143.0,4.0,75.0,2.0,1.0,143.0,18.0,648.0,66.0
144.0,7.0,148.0,17.0,0.0,144.0,15.0,444.0,39.0
145.0,7.0,126.0,11.0,0.0,145.0,12.0,146.0,17.0
146.0,3.0,43.0,2.0,1.0,146.0,9.0,360.0,23.0
147.0,8.0,133.0,17.0,1.0,147.0,9.0,253.0,22.0
148.0,6.0,84.0,10.0,0.0,148.0,15.0,446.0,53.0
149.0,2.0,10.0,2.0,0.0,149.0,12.0,274.0,30.0
150.0,9.0,117.0,17.0,1.0,150.0,12.0,169.0,22.0
151.0,4.0,41.0,8.0,1.0,151.0,9.0,229.0,22.0
152.0,10.0,23.0,5.0,0.0,152.0,10.0,239.0,25.0
153.0,7.0,4.0,1.0,0.0,153.0,12.0,244.0,39.0
154.0,13.0,127.0,22.0,1.0,154.0,9.0,104.0,22.0
155.0,10.0,134.0,14.0,1.0,155.0,11.0,191.0,25.0
156.0,6.0,94.0,14.0,0.0,156.0,8.0,98.0,19.0
157.0,7.0,113.0,12.0,0.0,157.0,10.0,132.0,22.0
158.0,7.0,132.0,11.0,1.0,158.0,6.0,92.0,15.0
159.0,6.0,120.0,5.0,1.0,159.0,8.0,72.0,20.0
160.0,10.0,114.0,14.0,0.0,160.0,8.0,98.0,23.0
161.0,8.0,94.0,9.0,0.0,161.0,7.0,132.0,15.0
162.0,12.0,96.0,16.0,1.0,162.0,9.0,198.0,33.0
163.0,10.0,68.0,11.0,1.0,163.0,6.0,68.0,10.0
164.0,8.0,40.0,8.0,0.0,164.0,12.0,167.0,28.0
165.0,6.0,126.0,11.0,0.0,165.0,9.0,127.0,20.0
166.0,5.0,95.0,11.0,1.0,166.0,14.0,135.0,23.0
167.0,14.0,124.0,28.0,1.0,167.0,12.0,186.0,30.0
168.0,4.0,60.0,9.0,0.0,168.0,7.0,218.0,22.0
169.0,13.0,107.0,22.0,0.0,169.0,12.0,189.0,23.0
170.0,3.0,24.0,5.0,1.0,170.0,10.0,205.0,28.0
171.0,12.0,90.0,17.0,1.0,171.0,12.0,192.0,17.0
172.0,9.0,169.0,22.0,0.0,172.0,11.0,199.0,30.0
173.0,18.0,129.0,33.0,0.0,173.0,12.0,171.0,20.0
174.0,10.0,62.0,20.0,1.0,174.0,12.0,192.0,33.0
175.0,15.0,107.0,22.0,1.0,175.0,12.0,150.0,21.0
176.0,10.0,62.0,19.0,0.0,176.0,8.0,175.0,25.0
177.0,12.0,84.0,11.0,0.0,177.0,10.0,156.0,22.0
178.0,10.0,61.0,17.0,1.0,178.0,11.0,137.0,17.0
179.0,10.0,86.0,17.0,1.0,179.0,14.0,157.0,19.0
180.0,12.0,179.0,22.0,0.0,180.0,9.0,93.0,16.0
181.0,10.0,61.0,16.0,0.0,181.0,13.0,197.0,19.0
182.0,6.0,72.0,16.0,1.0,182.0,6.0,48.0,14.0
183.0,11.0,113.0,25.0,1.0,183.0,11.0,236.0,19.0
184.0,6.0,91.0,14.0,0.0,184.0,12.0,160.0,17.0
185.0,11.0,227.0,36.0,0.0,185.0,18.0,196.0,51.0
186.0,7.0,44.0,11.0,1.0,186.0,9.0,69.0,11.0
187.0,6.0,80.0,15.0,1.0,187.0,8.0,222.0,20.0
188.0,6.0,65.0,14.0,0.0,188.0,12.0,308.0,25.0
189.0,6.0,49.0,11.0,0.0,189.0,15.0,244.0,39.0
190.0,3.0,110.0,16.0,1.0,190.0,11.0,98.0,15.0
191.0,2.0,46.0,7.0,1.0,191.0,9.0,153.0,16.0
192.0,12.0,78.0,11.0,0.0,192.0,12.0,456.0,33.0
193.0,6.0,54.0,17.0,0.0,193.0,12.0,291.0,25.0
194.0,13.0,149.0,23.0,1.0,194.0,12.0,126.0,17.0
195.0,10.0,108.0,22.0,1.0,195.0,9.0,84.0,11.0
196.0,12.0,252.0,44.0,0.0,196.0,14.0,172.0,22.0
197.0,9.0,167.0,28.0,0.0,197.0,14.0,170.0,25.0
198.0,6.0,81.0,11.0,1.0,198.0,15.0,218.0,25.0
199.0,4.0,53.0,7.0,1.0,199.0,18.0,255.0,39.0
200.0,12.0,102.0,17.0,0.0,200.0,11.0,144.0,25.0
201.0,6.0,6.0,5.0,0.0,201.0,12.0,247.0,27.0
202.0,10.0,109.0,22.0,1.0,202.0,15.0,271.0,35.0
203.0,7.0,69.0,8.0,1.0,203.0,8.0,118.0,23.0
204.0,9.0,213.0,23.0,0.0,204.0,9.0,275.0,28.0
205.0,12.0,168.0,36.0,0.0,205.0,12.0,286.0,30.0
206.0,9.0,93.0,17.0,1.0,206.0,4.0,104.0,14.0
207.0,10.0,110.0,17.0,1.0,207.0,8.0,168.0,20.0
208.0,13.0,81.0,21.0,0.0,208.0,11.0,275.0,32.0
209.0,11.0,121.0,22.0,0.0,209.0,16.0,354.0,51.0
210.0,16.0,68.0,22.0,1.0,210.0,6.0,96.0,17.0
211.0,12.0,131.0,28.0,1.0,211.0,8.0,176.0,22.0
212.0,10.0,96.0,15.0,0.0,212.0,6.0,74.0,14.0
213.0,12.0,339.0,47.0,0.0,213.0,8.0,187.0,21.0
214.0,5.0,59.0,8.0,1.0,214.0,6.0,51.0,11.0
215.0,12.0,114.0,14.0,1.0,215.0,7.0,197.0,20.0
216.0,10.0,127.0,22.0,0.0,216.0,7.0,85.0,19.0
217.0,15.0,155.0,20.0,0.0,217.0,10.0,243.0,36.0
218.0,15.0,195.0,37.0,1.0,218.0,8.0,119.0,27.0
219.0,17.0,185.0,25.0,1.0,219.0,12.0,288.0,54.0
220.0,6.0,23.0,5.0,0.0,220.0,10.0,495.0,20.0
221.0,7.0,60.0,11.0,0.0,221.0,7.0,151.0,28.0
222.0,11.0,126.0,20.0,1.0,222.0,12.0,870.0,11.0
223.0,8.0,102.0,14.0,1.0,223.0,2.0,14.0,2.0
224.0,11.0,165.0,16.0,0.0,,,,
225.0,11.0,189.0,23.0,0.0,,,,
226.0,11.0,182.0,20.0,1.0,,,,
227.0,15.0,270.0,21.0,1.0,,,,
228.0,10.0,252.0,28.0,0.0,,,,
